N,run_label,target_id,strict_success_by_curobo,strict_success_by_our_eval,q0,q1,q2,q3,q4,q5,curobo_reported_pos_err_mm,curobo_reported_rot_err_deg,our_reeval_pos_err_mm,our_reeval_rot_err_deg,abs_diff_pos_err_mm,abs_diff_rot_err_deg,target_x,target_y,target_z,target_qw,target_qx,target_qy,target_qz,near_limit,reason_flag
1000,curobo_threshold_N1000_K16,231,1,1,0.47972390055656433,1.535364031791687,-1.357209324836731,-0.8645303845405579,-1.421812653541565,0.7739911079406738,6.664001972467304e-05,3.1998283339444367e-06,5.035060153001045e-05,3.6222548091772005e-06,1.6289418194662587e-05,4.224264752327638e-07,0.43939379061520173,0.4288267583584477,-0.7330182196973778,-0.4107799828052521,-0.5114192962646484,0.7428385019302368,0.1337948590517044,0,consistent_success
1000,curobo_threshold_N1000_K16,232,1,1,-0.08871114999055862,0.7451608180999756,-0.6276318430900574,-1.8241249322891235,-0.5336664915084839,0.7168416380882263,0.0,8.435083424060767e-06,7.071275510873767e-05,6.037091348628668e-06,7.071275510873767e-05,2.3979920754320985e-06,1.1562210509437534,0.1414413413354914,-0.385604131534064,0.2770387530326843,-0.3547183871269226,0.7913153171539307,0.41381698846817017,0,consistent_success
1000,curobo_threshold_N1000_K16,233,1,1,-4.2832560539245605,4.84109354019165,0.34908679127693176,3.081056594848633,0.5606300830841064,-0.3246777057647705,0.00012013700256829907,1.4656396569407124e-05,4.363699365846244e-05,1.0799477313527678e-05,7.650000890983663e-05,3.856919255879447e-06,-0.3099819428541005,0.09576912460389933,1.2445169973313508,-0.4632800221443176,-0.22191911935806274,0.8329479694366455,-0.2057211697101593,0,consistent_success
1000,curobo_threshold_N1000_K16,234,1,1,-1.4676483869552612,-0.17525094747543335,-1.5709824562072754,1.6804455518722534,-3.9579102993011475,1.878098964691162,7.450580596923828e-05,1.0058645345867354e-05,8.033598979002176e-05,1.5080649355333765e-05,5.830183820783482e-06,5.022004009466411e-06,0.1597064325608103,-0.5639310726934682,0.686487480233218,0.582578718662262,0.1926601082086563,-0.6625193953514099,0.42959532141685486,0,consistent_success
1000,curobo_threshold_N1000_K16,235,1,1,1.1673929691314697,1.5831507444381714,2.284979820251465,-0.5958635807037354,2.9044480323791504,-0.8408383727073669,6.3685035911476e-05,1.4139359086612427e-05,4.0900761476958235e-05,1.3872179782028085e-05,2.278427443451777e-05,2.671793045843427e-07,-0.24176199021871075,-0.37710902500846594,0.013053431349201698,0.012812627479434013,0.5663182139396667,-0.4049418270587921,0.7177336812019348,0,consistent_success
1000,curobo_threshold_N1000_K16,236,1,1,2.514371156692505,0.020477820187807083,0.40707308053970337,0.9998016357421875,0.785841703414917,0.640187680721283,0.00012644053981603065,4.190056834250548e-06,3.829498444835247e-05,5.7905745997743736e-06,8.814555536767817e-05,1.6005177655238256e-06,-0.9663633848942275,0.4175188281688615,-0.20362585375787157,-0.31512460112571716,-0.16635745763778687,0.9068641662597656,-0.22498679161071777,0,consistent_success
1000,curobo_threshold_N1000_K16,237,1,1,1.0717496871948242,1.3713552951812744,-0.26482248306274414,-1.1169978380203247,-0.8251295685768127,0.7613620162010193,2.60770320892334e-05,1.0525137555441982e-05,2.553098504962757e-05,2.4148365394514667e-06,5.460470396058272e-07,8.110301015990515e-06,-0.050036788326399836,0.3814567906243081,-1.1006940669922793,0.6833077669143677,0.38381505012512207,-0.5971012711524963,-0.17101627588272095,0,consistent_success
1000,curobo_threshold_N1000_K16,238,1,1,-1.3755803108215332,1.8475676774978638,-1.0702095031738281,-0.7120732069015503,-1.1624506711959839,-2.2999351024627686,5.819089565761715e-05,7.717389886188902e-06,9.988121939636174e-05,4.978313060379714e-06,4.1690323738744595e-05,2.7390768258091882e-06,0.2255882190357267,-0.10697354244011345,-0.9727525683900295,0.6894274950027466,-0.5877865552902222,0.3529442846775055,0.23372423648834229,0,consistent_success
1000,curobo_threshold_N1000_K16,239,1,1,-0.6339674592018127,2.6004202365875244,-0.9398775696754456,-1.690106749534607,0.6029549837112427,-2.644719123840332,0.00019082797564351495,8.366724601958507e-06,0.0001844154934709547,8.872676000826597e-06,6.412482172560253e-06,5.059513988680902e-07,-0.27699030208571396,0.5013839088048866,-0.8720672014417586,0.6615893840789795,-0.4603123962879181,0.5288960933685303,-0.2658587694168091,0,consistent_success
1000,curobo_threshold_N1000_K16,240,1,1,0.17359569668769836,-1.2851004600524902,-0.8021432757377625,1.3552987575531006,2.4238152503967285,0.45402634143829346,0.0018763254274745123,2.850099426502699e-05,0.0018785763670399447,2.839359011416723e-05,2.2509395654324825e-06,1.074041508597622e-07,-0.004192960188513277,0.09519421519383156,1.1666141632712999,0.5278353691101074,0.5234389901161194,-0.07893747091293335,0.6642065644264221,0,consistent_success
1000,curobo_threshold_N1000_K16,241,1,1,0.4815414249897003,-1.5905988216400146,1.933050274848938,1.102604866027832,1.1532504558563232,1.5560095310211182,0.00011920928955078125,3.0058965719526065e-05,0.00012776524865673705,2.8826716089393242e-05,8.555959105955804e-06,1.2322496301328229e-06,0.28141600091235236,0.37422233859538434,0.4488799611114329,-0.21545712649822235,0.943244218826294,0.2524391710758209,0.011961080133914948,0,consistent_success
1000,curobo_threshold_N1000_K16,242,1,1,1.495759129524231,2.265697956085205,1.5753923654556274,-3.3735527992248535,0.673399806022644,1.813937783241272,7.634573506720699e-05,0.000134817640886685,0.00013598848925680082,0.0001312092050547767,5.964275418959383e-05,3.608435831908293e-06,-0.29761681863125267,-0.8105589957351909,-0.10351950259031732,0.599132776260376,-0.4884612262248993,-0.6339890956878662,-0.02243538200855255,0,consistent_success
1000,curobo_threshold_N1000_K16,243,1,1,1.5498132705688477,2.197706699371338,-2.0439884662628174,-1.9606503248214722,2.689142942428589,-3.8392953872680664,0.00015269147013441398,6.923801087397081e-06,0.00014645280746009774,6.3890569402603996e-06,6.2386626743162355e-06,5.347441471366818e-07,-0.07450488604852257,0.31121603240184237,-0.3896952596735809,0.809999942779541,-0.08067228645086288,0.5300687551498413,-0.23752734065055847,0,consistent_success
1000,curobo_threshold_N1000_K16,244,1,1,0.9569332599639893,1.932861089706421,-0.32736948132514954,-4.2530951499938965,-0.7103552222251892,1.4054518938064575,0.0,1.142659204192308e-05,8.455477280100622e-05,1.4438622495364691e-05,8.455477280100622e-05,3.0120304534416103e-06,-0.26535906807176474,0.029388181405152113,-0.9436175245331891,-0.2919605076313019,0.5962984561920166,-0.546829879283905,-0.5100630521774292,0,consistent_success
1000,curobo_threshold_N1000_K16,245,1,1,-0.4768967032432556,-0.5745930075645447,1.8966244459152222,0.6448688507080078,-2.9997007846832275,-0.6988188028335571,6.322026990801533e-05,8.68286746263049e-06,9.303576066620035e-05,9.195423586105984e-06,2.9815490758185024e-05,5.125561234754948e-07,0.5245784826272498,-0.1892416326366061,-0.03809601345617308,-0.01895488053560257,-0.2850503623485565,-0.5945696234703064,0.7515809535980225,0,consistent_success
1000,curobo_threshold_N1000_K16,246,1,1,1.882724642753601,1.5689502954483032,-1.7019344568252563,-2.4037258625030518,1.4837640523910522,-1.08689284324646,2.9802322387695312e-05,6.3734260990976576e-06,5.923205004042748e-05,8.18910913293408e-06,2.942972765273217e-05,1.8156830338364222e-06,-0.33509390753277934,0.47888851740842975,-0.2614124592071902,0.3530292212963104,0.2692005932331085,-0.3798348009586334,0.8115583658218384,0,consistent_success
1000,curobo_threshold_N1000_K16,247,1,1,1.155107855796814,-2.906965732574463,1.4827430248260498,1.9186903238296509,-1.2422993183135986,-0.5091164112091064,0.00010323827126512697,9.2892584817576e-06,8.080033820143677e-05,1.0663629423853027e-05,2.2437933063690197e-05,1.3743709420954273e-06,-0.4369983168051019,-0.5103666676431219,0.7753146598850676,0.7207484841346741,0.511667013168335,-0.11663281172513962,-0.4528965353965759,0,consistent_success
1000,curobo_threshold_N1000_K16,248,1,1,2.389138698577881,-1.0594813823699951,-0.6942887306213379,0.15194150805473328,3.3633906841278076,-0.4913465976715088,0.00013075715799004684,7.74400436065239e-06,0.00010544853321485748,4.00455336570039e-06,2.5308624775189357e-05,3.739450994952e-06,-0.27805152295688085,0.15894202028701038,1.207090027460563,-0.11359523236751556,0.6252868175506592,0.46792665123939514,0.6141312122344971,0,consistent_success
1000,curobo_threshold_N1000_K16,249,1,1,-3.867039442062378,-1.6371151208877563,0.6730550527572632,-1.2794618606567383,-1.4487491846084595,-4.435163497924805,5.372690026206328e-05,1.3020941306869112e-05,0.0001623642758192478,7.73124918760008e-06,0.00010863737555718452,5.2896921192690315e-06,-0.44039748570494747,0.15640752207864494,1.2086262006476858,-0.017086388543248177,0.8359315991401672,-0.4351695477962494,-0.3339967727661133,0,consistent_success
1000,curobo_threshold_N1000_K16,250,1,1,0.5664662718772888,0.9898520708084106,-0.7576209306716919,-1.8126475811004639,-2.106046676635742,4.008884429931641,8.429369557916289e-05,1.2089775045442403e-05,0.00012174043858473276,1.6555285230907042e-05,3.744674300556988e-05,4.465510185464639e-06,0.7888810205833567,0.6402797374707538,-0.5942010236758468,0.26413586735725403,0.7771662473678589,0.5710194706916809,-0.013477013446390629,0,consistent_success
1000,curobo_threshold_N1000_K16,251,1,1,-2.468641996383667,-0.016192836686968803,-2.828359603881836,1.4111366271972656,1.2622393369674683,0.8991582989692688,6.143906006172983e-05,1.039071438882911e-05,0.0001114539317633786,1.0663629423853027e-05,5.001487170164877e-05,2.7291503502391764e-07,-0.029975801813425,-0.2693455253172039,0.37588985082709453,0.9857852458953857,0.1621827334165573,0.042412739247083664,0.011194182559847832,0,consistent_success
1000,curobo_threshold_N1000_K16,252,1,1,3.670742988586426,-0.13969485461711884,0.8536345958709717,1.966915488243103,-1.0376989841461182,-1.1902694702148438,6.143906006172983e-05,8.541192834899378e-06,0.00015400862302139914,1.0933637455190016e-05,9.25695629596693e-05,2.392444620290638e-06,-0.8071184183049807,-0.7161778225390198,-0.023296066244200837,0.6755375266075134,0.26098713278770447,-0.4903355538845062,0.4848771095275879,0,consistent_success
1000,curobo_threshold_N1000_K16,253,1,1,-1.6064510345458984,-2.354666233062744,2.210667848587036,1.6932944059371948,-2.850682258605957,2.3757712841033936,0.9883205639198422,0.03376726797756622,0.9883354512449586,0.03376682412000574,1.488732511634172e-05,4.4385756047676805e-07,0.07393575552113324,-0.020698940181139866,0.6667891472506663,0.7412262558937073,0.2051628977060318,-0.5606265068054199,-0.3069034814834595,0,consistent_success
1000,curobo_threshold_N1000_K16,254,1,1,1.6658283472061157,-1.3406870365142822,2.962400197982788,-0.5390311479568481,-0.8888833522796631,0.17456559836864471,0.4060099890921265,0.05389265382074019,0.40596819345714324,0.05389336325458277,4.179563498324379e-05,7.094338425814306e-07,-0.21876007115884655,-0.04631899569670703,0.1601879877654581,0.9172452092170715,0.2142944633960724,-0.333027184009552,0.042802318930625916,0,consistent_success
1000,curobo_threshold_N1000_K16,255,1,1,-2.2817001342773438,1.6815069913864136,-0.736890435218811,-2.9974522590637207,0.4355003237724304,0.2918277382850647,6.919419348605516e-05,2.122445103812739e-06,6.614801632505279e-05,5.6632936810203185e-06,3.0461771610023643e-06,3.5408485772075794e-06,-0.042285371975652616,-0.4284590471245737,-0.8565712779261538,0.7741923332214355,0.07444950193166733,0.5545815229415894,-0.29584258794784546,0,consistent_success
1000,curobo_threshold_N1000_K16,256,1,1,-2.74314284324646,-1.8924577236175537,2.055339813232422,0.3758711516857147,-2.9662978649139404,0.48171576857566833,8.688795105626923e-05,1.449182601907947e-05,9.790779639563382e-05,1.6378218265868204e-05,1.1019845339364586e-05,1.8863922467887337e-06,-0.24634813800712674,-0.18307608531814235,0.5240444387700727,-0.07269908487796783,-0.10011062026023865,0.6672621965408325,0.7344751954078674,0,consistent_success
1000,curobo_threshold_N1000_K16,257,1,1,0.8026026487350464,0.18291331827640533,-2.1654651165008545,1.8064111471176147,-1.2536017894744873,0.8788530230522156,7.028863535651908e-05,5.912890330552724e-06,0.00011725637926396059,1.3336370687868336e-05,4.6967743907441506e-05,7.423480357315612e-06,0.07457605909554679,0.3545160747078196,0.4111870923349054,0.6398369073867798,0.44005143642425537,-0.6241791844367981,-0.08581291139125824,0,consistent_success
1000,curobo_threshold_N1000_K16,258,1,1,-2.657970666885376,1.6093913316726685,-1.62405264377594,-1.4940143823623657,-0.26367560029029846,-2.422834873199463,0.00016049041562382627,1.0866992732603164e-05,0.00016053151756984646,1.1706354451251849e-05,4.110194602019706e-08,8.393617186486843e-07,-0.4689978932057417,-0.532050783040576,-0.507020392846432,-0.08707726001739502,-0.47660163044929504,0.6347558498382568,-0.6019580364227295,0,consistent_success
1000,curobo_threshold_N1000_K16,259,1,1,0.746781051158905,1.2513083219528198,-0.5934523940086365,-1.9895577430725098,1.9056940078735352,0.07605107128620148,6.664001972467304e-05,6.419980056081301e-06,5.375148777013216e-05,7.824964720612765e-06,1.2888531954540878e-05,1.4049846645314644e-06,0.4802628969328886,0.6266294638151313,-0.7464469288137868,0.3761477470397949,0.20015475153923035,0.03390386700630188,0.9040472507476807,0,consistent_success
1000,curobo_threshold_N1000_K16,260,1,1,-1.6529011726379395,-0.04776860401034355,-0.07102829217910767,-2.411668539047241,2.9818618297576904,-2.8450207710266113,0.003738619852811098,0.0001923298534898506,0.0038491687674392476,0.00019051591137561076,0.0001105489146281495,1.813942114239843e-06,-0.02853005666554457,-1.2357724685940705,0.3275244662501713,-0.36989626288414,-0.4987906217575073,0.45340636372566223,0.6393803954124451,0,consistent_success
1000,curobo_threshold_N1000_K16,261,1,1,-1.7738516330718994,-0.925031304359436,1.0112375020980835,0.0950995460152626,0.5802415013313293,0.8059784770011902,9.912352538776759e-05,6.861865662640631e-06,3.993844084331073e-05,6.273929367455621e-06,5.9185084544456854e-05,5.879362951850097e-07,0.04102224152061469,-0.9960748610461835,0.4438749266427008,0.42945292592048645,0.7387709617614746,-0.060364771634340286,0.5158912539482117,0,consistent_success
1000,curobo_threshold_N1000_K16,262,1,1,-1.2217689752578735,0.3879680633544922,-1.3782320022583008,1.6549768447875977,-3.4298925399780273,1.524634838104248,0.00011920928955078125,6.090568226611503e-06,7.495713761203557e-05,4.182619578303747e-06,4.425215193874568e-05,1.907948648307756e-06,0.3547252688879306,-0.7538105902490504,0.26707913414679374,0.6411041021347046,0.4543847143650055,-0.6174337267875671,-0.03599615767598152,0,consistent_success
1000,curobo_threshold_N1000_K16,263,1,1,0.701730489730835,2.8020341396331787,0.9255917072296143,-1.0163493156433105,-1.109156608581543,-4.824471950531006,0.00016049041562382627,1.3131515911147248e-05,0.0002628869812208897,9.809112393710968e-06,0.00010239656559706342,3.32240351743628e-06,-0.9167681215166459,-0.5064671799342471,0.3795652676379247,0.7482047080993652,-0.3848371207714081,0.40639233589172363,0.3562799096107483,0,consistent_success
1000,curobo_threshold_N1000_K16,264,1,1,1.3813470602035522,-1.0616908073425293,-1.3731504678726196,-0.03588147461414337,2.1447653770446777,-1.5396828651428223,0.267867639195174,0.03272777855293507,0.2678709893388518,0.0327248565205064,3.350143677804951e-06,2.9220324286732824e-06,-0.13524014737402829,-0.10200306836704795,1.172078326945161,0.5773135423660278,0.45958784222602844,-0.16653484106063843,0.6540292501449585,0,consistent_success
1000,curobo_threshold_N1000_K16,265,1,1,0.8847375512123108,1.0358728170394897,1.2320382595062256,0.5571814775466919,-2.1863033771514893,-1.9390416145324707,0.009544406566419639,0.0005013764893529324,0.009580973743726406,0.000504244237654368,3.656717730676773e-05,2.8677483014356115e-06,-0.09826448132006635,0.05472147245692657,-0.704605769813045,-0.025201957672834396,0.5968589782714844,0.12921011447906494,0.7914726734161377,0,consistent_success
1000,curobo_threshold_N1000_K16,266,1,1,1.3873026371002197,2.7243943214416504,1.3003098964691162,1.1564399003982544,0.776348352432251,0.2522152364253998,0.00016049041562382627,1.9183759115402488e-05,0.00018848572112586403,1.8271553931657168e-05,2.7995305502037763e-05,9.122051837453206e-07,-0.37008246602209494,-0.7351841234074347,0.3269070182509491,-0.12060335278511047,-0.3211022615432739,0.2904214859008789,0.8933104276657104,0,consistent_success
1000,curobo_threshold_N1000_K16,267,1,1,0.8471695780754089,0.22351519763469696,-1.1716257333755493,-0.34324216842651367,-0.38564226031303406,-1.1270099878311157,5.9604644775390625e-05,1.770154613252763e-05,6.039616740012553e-05,1.6108968939569467e-05,7.915226247349043e-07,1.5925771929581637e-06,0.49654572357720433,0.9386484039923397,0.39128412975508026,-0.37229296565055847,0.8203511238098145,0.08834832906723022,-0.42499008774757385,0,consistent_success
1000,curobo_threshold_N1000_K16,268,1,1,0.45512524247169495,0.36348941922187805,-2.425326108932495,1.9484542608261108,-1.4891403913497925,0.016277454793453217,0.00013075715799004684,1.5287514696405306e-05,0.0001144983065054188,2.1733528855063326e-05,1.6258851484628038e-05,6.44601415865802e-06,0.125770701411685,0.25244438904074495,0.28903564916078683,0.5514246821403503,0.6146044135093689,-0.422661691904068,-0.3735630512237549,0,consistent_success
1000,curobo_threshold_N1000_K16,269,1,1,-1.8232321739196777,-0.4769872725009918,2.5042829513549805,-1.6746026277542114,-0.2193087637424469,-0.8506706953048706,5.57550414725938e-05,5.881489452071321e-06,0.00011172410063169047,2.9575586669421963e-06,5.596905915909667e-05,2.9239307851291245e-06,0.18778347875415669,-0.2886758245994008,-0.2070745004916166,0.6401069164276123,0.35869747400283813,0.5777209997177124,0.35754409432411194,0,consistent_success
1000,curobo_threshold_N1000_K16,270,1,1,0.04570634290575981,2.4350032806396484,0.8650736808776855,-1.6483901739120483,-0.633557140827179,-0.4381088614463806,5.424104543294561e-05,5.736268073314941e-06,3.008575104196149e-05,5.263014220319209e-06,2.4155294390984123e-05,4.732538529957322e-07,-1.1512077530598568,0.18584235567790805,-0.11596153260403984,0.5105632543563843,-0.26424890756607056,-0.3676041066646576,-0.731002688407898,0,consistent_success
1000,curobo_threshold_N1000_K16,271,1,1,-0.02710343338549137,-0.07430385798215866,2.421856641769409,-0.2281273901462555,1.5125032663345337,-0.8860587477684021,3.332000986233652e-05,4.874014712060441e-06,6.718802508410773e-05,6.830189170012755e-06,3.386801522177121e-05,1.956174457952314e-06,0.06698956697629556,0.16755865743508278,-0.25362258822480116,-0.26532435417175293,0.3426821231842041,0.899146556854248,-0.06088884174823761,0,consistent_success
1000,curobo_threshold_N1000_K16,272,1,1,-1.1847529411315918,2.340376138687134,-2.793259382247925,-2.248588800430298,-1.6826658248901367,-0.7550559043884277,5.129095725919797e-05,9.83619053233656e-07,3.743922513456859e-05,7.443026089337887e-06,1.3851732124629374e-05,6.459407036104231e-06,0.22553081231354197,-0.14682923192772318,0.003812929926335952,-0.14453253149986267,-0.4301418662071228,0.7257207632064819,-0.5171244144439697,0,consistent_success
1000,curobo_threshold_N1000_K16,273,1,1,-1.4147851467132568,-0.28254246711730957,2.0343964099884033,-0.37871402502059937,-0.16663748025894165,1.2600558996200562,0.00014901161193847656,4.5283718555846484e-05,0.00016011351066250496,4.545091891504211e-05,1.1101898724028399e-05,1.672003591956248e-07,0.3089835462196953,-0.3241568919462017,-0.2727456711301166,-0.4457089304924011,0.5867044925689697,-0.2728716731071472,0.618597149848938,0,consistent_success
1000,curobo_threshold_N1000_K16,274,1,1,-1.9686155319213867,0.3244132101535797,0.3393201529979706,-0.6868234276771545,-2.1225228309631348,-3.345820188522339,0.00012287812012345967,1.0699268700475494e-05,0.00019514944470023612,1.1454575462498555e-05,7.227132457677645e-05,7.553067620230613e-07,-0.26340923786765613,-0.9252572733073946,-0.5378309142326156,0.6999936699867249,-0.703356921672821,-0.1229635626077652,-0.0133353965356946,0,consistent_success
1000,curobo_threshold_N1000_K16,275,0,0,0.7338625192642212,-5.28750467300415,3.7825026512145996,0.1993836611509323,-3.660999298095703,3.61818790435791,740.1689291000366,24.031673962589487,740.1688212807076,24.031675875532198,0.00010781932905956637,1.9129427109021435e-06,0.750814543351942,0.9798848332556167,0.2991042921624767,0.705351710319519,0.3389701545238495,0.5627753138542175,-0.2661994397640228,1,reported_large_reeval_large
1000,curobo_threshold_N1000_K16,276,1,1,1.7151204347610474,0.6194663643836975,1.8662729263305664,-1.1052985191345215,1.0871660709381104,2.364933967590332,0.00011920928955078125,9.480258678155094e-06,0.0001446557837368664,5.6632936810203185e-06,2.544649418608516e-05,3.816964997134776e-06,-0.19697651590570928,-0.08263524278923366,-0.679079539755038,-0.16181477904319763,0.8557202219963074,0.44989287853240967,-0.19787701964378357,0,consistent_success
1000,curobo_threshold_N1000_K16,277,1,1,-1.2977772951126099,-0.6013643741607666,-1.2204835414886475,0.9124594926834106,0.7548943161964417,-1.5038588047027588,2.9802322387695312e-05,4.417681957471531e-06,5.409159811609346e-05,8.099607985145754e-06,2.4289275728398146e-05,3.681926027674223e-06,0.3553508208691606,-0.4120117219425908,1.0066975798735336,0.7832781672477722,-0.10324817895889282,0.4679528474807739,-0.39602425694465637,0,consistent_success
1000,curobo_threshold_N1000_K16,278,1,1,-2.0792713165283203,0.7958994507789612,-2.654047966003418,-1.0494296550750732,1.0528564453125,0.3327082693576813,6.664001972467304e-05,8.37926362073471e-06,7.046847801699945e-05,1.1952831047522336e-05,3.828458292326416e-06,3.5735674267876256e-06,0.0784553834517207,-0.289739876756551,0.3699865672554099,0.7417922616004944,-0.46478894352912903,0.42806071043014526,-0.22467640042304993,0,consistent_success
1000,curobo_threshold_N1000_K16,279,1,1,1.3483939170837402,1.4216301441192627,-0.10644561052322388,-2.841639757156372,-2.171011209487915,0.47983551025390625,0.00012293457984924316,1.4441361964503747e-06,0.000154992961086517,5.533085616490782e-06,3.205838123727383e-05,4.088949420040407e-06,-0.0323798227874035,0.36397066143788503,-1.1127479391526536,-0.016934536397457123,0.8990537524223328,-0.32234132289886475,0.29582372307777405,0,consistent_success
1000,curobo_threshold_N1000_K16,280,1,1,-1.2991666793823242,-1.6622687578201294,2.2775511741638184,-0.4249970316886902,1.6278643608093262,-2.1177818775177,9.42432194506182e-05,2.934582490395856e-06,0.00016376055288223198,5.6632936810203185e-06,6.951733343161379e-05,2.7287111906244627e-06,0.28163495283463913,-0.4197761463296882,0.27539401867004504,0.36648645997047424,0.29999014735221863,0.7102264165878296,-0.5208378434181213,0,consistent_success
1000,curobo_threshold_N1000_K16,281,1,1,-0.8324400782585144,-0.6104785799980164,2.548919200897217,-0.823991060256958,-2.848776340484619,1.7238999605178833,8.330002287948446e-05,1.261288743856757e-05,0.00010638783598707709,1.0173887179578492e-05,2.3087813107592627e-05,2.4390002589890784e-06,0.17723041821223046,-0.08232378188694156,-0.08301770986853432,0.7821658849716187,0.4259167015552521,-0.43478628993034363,-0.1333129107952118,0,consistent_success
1000,curobo_threshold_N1000_K16,282,1,1,3.523643732070923,0.9141283631324768,-0.5598171949386597,3.9079372882843018,-4.618582725524902,3.915588855743408,5.9604644775390625e-05,1.249990192295201e-05,0.00015591553618445788,1.2891699348793929e-05,9.631089140906725e-05,3.917974258419182e-07,-0.8464337777166702,-0.5074629512667026,-0.4229883634036553,0.19023825228214264,0.15990664064884186,0.1619141697883606,0.9549989700317383,0,consistent_success
1000,curobo_threshold_N1000_K16,283,1,1,0.891197681427002,-1.069997787475586,-1.6601327657699585,-1.3831379413604736,2.0101048946380615,2.5060112476348877,6.143906006172983e-05,7.2293761607511205e-06,0.00010778641588405593,8.706816964856289e-06,4.6347355822326094e-05,1.4774408041051683e-06,-0.33162899376898225,-0.21197494560004154,0.8893707498488342,0.3551975190639496,0.9336984157562256,0.04376291111111641,-0.011260083876550198,0,consistent_success
1000,curobo_threshold_N1000_K16,284,1,1,-2.3410146236419678,-0.24555523693561554,2.5284650325775146,-0.7528276443481445,2.2198047637939453,-1.8747243881225586,7.233804666384458e-05,1.4879750691135213e-05,8.101088134989484e-05,1.5272767283331423e-05,8.672834686050259e-06,3.9301659219621045e-07,0.0031232749265619267,-0.1521973620331985,-0.23524969955782982,-0.30425283312797546,0.8101496696472168,0.491598516702652,-0.09704968333244324,0,consistent_success
1000,curobo_threshold_N1000_K16,285,1,1,-0.13475418090820312,0.6069098114967346,-1.4242641925811768,-1.656760811805725,-2.5396742820739746,0.07015304267406464,3.0034250642074767e-05,1.2315894265077243e-05,7.941499056230179e-05,1.4837004097464935e-05,4.938073992022702e-05,2.5211098323876916e-06,1.0095546376590305,-0.04812154701978237,0.25421059008268143,-0.041550979018211365,-0.34478920698165894,0.7459014058113098,-0.5683528780937195,0,consistent_success
1000,curobo_threshold_N1000_K16,286,1,1,-0.3461194336414337,2.063075065612793,0.21773318946361542,-1.7691401243209839,-0.47686317563056946,0.36693084239959717,0.0003111453850124235,1.474858929784815e-05,0.0003498381801565748,1.4388049231413678e-05,3.8692795144151316e-05,3.605400664344716e-07,-0.627621426455215,0.48769794128441585,-0.9261974679117325,-0.34277966618537903,0.22878845036029816,0.5790392756462097,0.7034710049629211,0,consistent_success
1000,curobo_threshold_N1000_K16,287,1,1,2.3983919620513916,-1.7099053859710693,2.197596549987793,0.0226884912699461,-0.007403220050036907,-2.8099968433380127,0.10471096175024286,0.07917429887874487,0.10473246216484017,0.07917083201429741,2.150041459730856e-05,3.4668644474655785e-06,-0.4410971025255817,0.05734817570842092,0.36458553614254924,-0.03704790025949478,-0.5009324550628662,-0.4966420531272888,0.7078423500061035,0,consistent_success
1000,curobo_threshold_N1000_K16,288,1,1,0.9380785822868347,0.5681044459342957,-0.4931090474128723,-1.5675510168075562,1.8493479490280151,-1.7081109285354614,0.0001341104507446289,6.471692516536154e-06,0.00028814107771088054,8.365239156607499e-06,0.00015403062696625164,1.8935466400713451e-06,0.6030689055527755,1.0567859626330025,-0.16552545326502047,0.9134132862091064,0.09930837899446487,0.10431279987096786,0.3807005286216736,0,consistent_success
1000,curobo_threshold_N1000_K16,289,1,1,-2.916419744491577,-1.3287445306777954,-0.6799106001853943,0.5929039120674133,-0.4169483482837677,1.036271333694458,0.5372926825657487,0.021929886470326298,0.5373100434036185,0.021937428467611354,1.7360837869850876e-05,7.541997285056418e-06,0.04304294517015625,-0.24426102361816399,1.1850313401353911,0.5474732518196106,0.7916197180747986,0.2706041932106018,-0.019611764699220657,0,consistent_success
1000,curobo_threshold_N1000_K16,290,1,1,-0.42098096013069153,-0.599036455154419,1.9012736082077026,0.9897575974464417,0.5528114438056946,0.5188488960266113,5.977096151354999e-05,4.7271661106401506e-06,3.750536280438021e-05,5.399738656763834e-06,2.2265598709169784e-05,6.725725461236832e-07,0.590485030137976,0.0012082283585249098,-0.039374706126030744,0.544743001461029,-0.8300963044166565,-0.09006840735673904,-0.077992744743824,0,consistent_success
1000,curobo_threshold_N1000_K16,291,1,1,-1.9216089248657227,2.4196743965148926,-2.848114013671875,-2.52054762840271,-0.8785437345504761,-0.603559672832489,0.00012219861389439757,2.7554705458422984e-06,0.00010101573657940723,8.706816964856289e-06,2.1182877314990337e-05,5.9513464190139905e-06,0.15662186480955692,-0.22029575724229755,0.06061242701864942,-0.042115312069654465,-0.3055015802383423,0.6930699944496155,-0.6515743136405945,0,consistent_success
1000,curobo_threshold_N1000_K16,292,1,1,2.0296125411987305,1.8685795068740845,0.9742758274078369,0.6218008995056152,-0.1828167587518692,-3.0104939937591553,8.195638656616211e-05,1.201404181470014e-05,8.393077646129494e-05,5.6632936810203185e-06,1.974389895132827e-06,6.350748133679822e-06,0.07018345776921794,-0.7169534155417865,-0.5218081608525736,0.6272453665733337,0.47041457891464233,-0.5545885562896729,-0.27875593304634094,0,consistent_success
1000,curobo_threshold_N1000_K16,293,1,1,0.5508105158805847,0.11824459582567215,0.9348620176315308,0.4210255742073059,-1.7743085622787476,-2.0172815322875977,5.9604644775390625e-05,5.345887707711857e-06,9.758691962374549e-05,5.399738656763834e-06,3.798227484835487e-05,5.385094905197677e-08,0.5775690282367402,0.5252822039262505,-0.36349664793957787,-0.056709758937358856,0.006312309764325619,-0.11209269613027573,0.9920581579208374,0,consistent_success
