sample_id,comparison,pos_diff_mm,rot_diff_deg,max_T_abs_diff,status
61,curobo_kinematics_fk_vs_python_urdf_parser,0.0001418929629016276,1.0173887179578492e-05,1.4976012693325436e-07,ok
62,curobo_kinematics_fk_vs_python_urdf_parser,5.315034165815087e-05,1.4688877218970437e-05,1.9564089726031852e-07,ok
63,curobo_kinematics_fk_vs_python_urdf_parser,0.0001932222397404451,1.522496507755375e-05,1.773290205231426e-07,ok
64,curobo_kinematics_fk_vs_python_urdf_parser,8.666913494016522e-05,1.1830234667768806e-05,1.8730973022629271e-07,ok
65,curobo_kinematics_fk_vs_python_urdf_parser,0.00012779857037654397,1.3819533748532955e-05,2.144118523284e-07,ok
66,curobo_kinematics_fk_vs_python_urdf_parser,0.00015160220699684689,1.1706354451251849e-05,1.2992826860236395e-07,ok
67,curobo_kinematics_fk_vs_python_urdf_parser,6.75049161937953e-05,9.956626120759439e-06,1.5760896071581598e-07,ok
68,curobo_kinematics_fk_vs_python_urdf_parser,0.00017642852930410652,6.273929367455621e-06,1.220784417998999e-07,ok
69,curobo_kinematics_fk_vs_python_urdf_parser,7.625206487652778e-05,6.830189170012755e-06,9.796068289880111e-08,ok
70,curobo_kinematics_fk_vs_python_urdf_parser,0.00013071848779011225,3.1945284701301985e-06,1.304402631983892e-07,ok
71,curobo_kinematics_fk_vs_python_urdf_parser,0.00014259964336635068,1.4787793334711022e-05,1.931678905997547e-07,ok
72,curobo_kinematics_fk_vs_python_urdf_parser,5.443527134893181e-05,1.0029569411827041e-05,1.3741791682342352e-07,ok
73,curobo_kinematics_fk_vs_python_urdf_parser,8.971259411960491e-05,9.734517300533534e-06,1.4800454850583122e-07,ok
74,curobo_kinematics_fk_vs_python_urdf_parser,3.1939987809159475e-05,1.6817390473705895e-05,2.2667853952218486e-07,ok
75,curobo_kinematics_fk_vs_python_urdf_parser,5.74545393487498e-05,4.978313060379714e-06,6.806567842687627e-08,ok
76,curobo_kinematics_fk_vs_python_urdf_parser,0.00013750874834271622,8.537736462515945e-06,1.321956316774342e-07,ok
77,curobo_kinematics_fk_vs_python_urdf_parser,3.343133262360532e-05,1.024528375501914e-05,1.3669608123212384e-07,ok
78,curobo_kinematics_fk_vs_python_urdf_parser,0.00017804375439480773,1.2313298636799924e-05,1.6890666210134242e-07,ok
79,curobo_kinematics_fk_vs_python_urdf_parser,0.00010481308758385112,2.2877310533063834e-05,3.291621579748494e-07,ok
80,curobo_kinematics_fk_vs_python_urdf_parser,3.4249231830746064e-05,1.0386604689550578e-05,1.3060901393746605e-07,ok
81,curobo_kinematics_fk_vs_python_urdf_parser,9.103267018182993e-05,8.18910913293408e-06,1.2784061997894725e-07,ok
82,curobo_kinematics_fk_vs_python_urdf_parser,9.140988890300851e-05,2.03119192222966e-05,3.070148060918543e-07,ok
83,curobo_kinematics_fk_vs_python_urdf_parser,0.00015186066350527917,2.306769365356317e-05,3.459407846712059e-07,ok
84,curobo_kinematics_fk_vs_python_urdf_parser,5.7980266264137384e-05,7.443026089337887e-06,9.10494042383192e-08,ok
85,curobo_kinematics_fk_vs_python_urdf_parser,2.567761058900886e-05,1.0386604689550578e-05,1.5944745807017213e-07,ok
86,curobo_kinematics_fk_vs_python_urdf_parser,0.00030010827920514733,2.366046933553774e-05,3.8250559059038736e-07,ok
87,curobo_kinematics_fk_vs_python_urdf_parser,0.0002225930289608375,1.5696437506434578e-05,2.663386416690283e-07,ok
88,curobo_kinematics_fk_vs_python_urdf_parser,0.00011449830344385626,1.5972642350651045e-05,1.977932675423233e-07,ok
89,curobo_kinematics_fk_vs_python_urdf_parser,3.829173532653819e-05,1.4183953086968167e-05,2.4535574862788456e-07,ok
90,curobo_kinematics_fk_vs_python_urdf_parser,0.000323149194592256,1.624415146845831e-05,3.0503272038795437e-07,ok
91,curobo_kinematics_fk_vs_python_urdf_parser,9.255286774800384e-05,1.2835032264144347e-05,1.476516990894794e-07,ok
92,curobo_kinematics_fk_vs_python_urdf_parser,2.2074669761204714e-05,1.8151476701449225e-05,2.9556301706090693e-07,ok
93,curobo_kinematics_fk_vs_python_urdf_parser,4.4707225279730116e-05,1.010198601586461e-05,1.5427781681343067e-07,ok
94,curobo_kinematics_fk_vs_python_urdf_parser,9.835577792500301e-05,1.4080795695456234e-05,1.7590926809640806e-07,ok
95,curobo_kinematics_fk_vs_python_urdf_parser,2.3037607426902126e-05,1.6018213462801612e-05,2.738170714056132e-07,ok
96,curobo_kinematics_fk_vs_python_urdf_parser,4.372441302652264e-05,1.1768457563181822e-05,1.880015217392561e-07,ok
97,curobo_kinematics_fk_vs_python_urdf_parser,0.00023243349485271424,2.9427337181133195e-05,4.1840141098981043e-07,ok
98,curobo_kinematics_fk_vs_python_urdf_parser,0.0003361936490659073,1.6555285230907042e-05,2.4888708072268173e-07,ok
99,curobo_kinematics_fk_vs_python_urdf_parser,7.942475722339386e-05,8.365239156607499e-06,1.1342129602187612e-07,ok
0,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.614479493900179e-05,1.045654894575938e-05,1.646582283854059e-07,ok
1,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.1067883948302905e-05,6.830189170012755e-06,1.0434385055990703e-07,ok
2,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00024969369741044834,1.1197136397927998e-05,2.2584345632514768e-07,ok
3,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.427472591000607e-05,1.1197136397927998e-05,1.8096560150393515e-07,ok
4,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00012865144367259007,1.578904266095767e-05,2.3936891468609445e-07,ok
5,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.1681762798510665e-05,1.0799477313527678e-05,1.8270449053670035e-07,ok
6,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.524036513162428e-05,5.533085616490782e-06,9.389807203996625e-08,ok
7,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.857065245717156e-05,5.122641877509564e-06,6.666373256192237e-08,ok
8,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,4.313055670453895e-05,2.0419295754930057e-05,3.467317734179298e-07,ok
9,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00027656712170210865,1.2313298636799924e-05,2.097837051018292e-07,ok
10,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.046462875987765e-05,9.115808030550376e-06,1.4993357874693025e-07,ok
11,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00011991888628564248,1.3872179782028085e-05,1.908995729271723e-07,ok
12,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.781837875638203e-05,1.835116892281229e-05,3.1031463990083274e-07,ok
13,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001974469169685716,2.6008585494473243e-05,3.540884702113445e-07,ok
14,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.3892628910422e-05,1.349934664190961e-05,1.8553520231279208e-07,ok
15,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.33772130910242e-05,4.517745487845102e-06,6.340443912955518e-08,ok
16,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,2.1700284339077564e-05,1.9167170820781278e-05,2.8130846591034597e-07,ok
17,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010418695339928836,1.3713635377634418e-05,2.2084829509605441e-07,ok
18,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00016800664573325764,1.3115919625095442e-05,2.2405309907554127e-07,ok
19,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.1914057633040945e-05,6.830189170012755e-06,9.976155995738978e-08,ok
20,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.308049831223823e-05,7.344438609485204e-06,1.1265107571767352e-07,ok
21,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.000109049816796103,7.824964720612765e-06,1.0739683697913449e-07,ok
22,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010219885092663566,1.7075472925031877e-06,9.361555730613702e-08,ok
23,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001063061490005113,1.7455443435103742e-05,2.6998240082454217e-07,ok
24,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,4.595575743484796e-05,1.3390916398898968e-05,1.6127183699587988e-07,ok
25,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.4545611750078405e-05,1.628896300592164e-05,2.088535385746937e-07,ok
26,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00012191925345162524,4.00455336570039e-06,9.900082368133334e-08,ok
27,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.839946526924739e-05,1.4438622495364691e-05,1.9075282514657843e-07,ok
28,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010813923732303738,1.2547858734911261e-05,1.6952604761644174e-07,ok
29,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.240156874763883e-05,1.024528375501914e-05,1.5258541846696616e-07,ok
30,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.839338083729355e-05,1.1581149199548762e-05,1.7154934889296314e-07,ok
31,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.821404956412199e-05,7.143182815269534e-06,1.242672290312219e-07,ok
32,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.142936668941403e-05,1.010198601586461e-05,1.3135652610074544e-07,ok
33,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.5494618089243417e-05,1.6773990684003203e-05,2.6668317215650106e-07,ok
34,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,4.773276294502161e-05,1.7075472925031942e-05,2.3036228741224463e-07,ok
35,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,6.682775140458869e-05,1.961822478742201e-05,2.6686480769644305e-07,ok
36,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001160043352766631,1.113184641628407e-05,1.6657660678598418e-07,ok
37,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.792936440567327e-05,1.4183953086968167e-05,2.0575225165297972e-07,ok
38,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00013257767654655209,7.244509618354405e-06,1.0349912415996698e-07,ok
39,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00013638985267403581,1.0663629423853027e-05,1.796554454092103e-07,ok
40,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.864413528090242e-05,6.037091348628668e-06,9.735342471062225e-08,ok
41,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001066969663710015,1.1891690845819462e-05,1.7008381952843266e-07,ok
42,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.585371956443281e-05,6.156649318399953e-06,7.504099436284051e-08,ok
43,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001689384277509518,1.1830234667768806e-05,1.4818074911548962e-07,ok
44,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.636630086931084e-05,5.915117333884395e-06,7.838655913250392e-08,ok
45,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,1.0613270544967881e-05,4.517745487845102e-06,6.217785197826231e-08,ok
46,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010417303379429845,1.4539241291064202e-05,1.9106208370978095e-07,ok
47,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010899335250794221,1.6946922994434602e-05,2.2060269733170657e-07,ok
48,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00031164053312253854,2.125879235048231e-05,3.1873678485450085e-07,ok
49,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.163967310609561e-05,6.502146373618259e-06,1.0352142731928637e-07,ok
50,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00011033308343089318,1.6108968939569467e-05,2.025302535679785e-07,ok
51,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00011452514014780045,3.415094585006376e-06,7.668431822871469e-08,ok
52,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00015763523358624425,9.734517300533534e-06,1.1829799001494834e-07,ok
53,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.26755951123516e-05,1.3336370687868336e-05,1.8808757884514193e-07,ok
54,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.6170967907646e-05,1.3872179782028085e-05,2.14638348650098e-07,ok
55,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00014813831271000857,1.059505231752994e-05,1.409789659456706e-07,ok
56,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00016395317159155276,1.0316186218701491e-05,1.6154400130086177e-07,ok
57,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,6.407532172665531e-05,6.830189170012755e-06,1.1104578828691203e-07,ok
58,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.024079881204853e-05,1.628896300592164e-05,2.309430796043621e-07,ok
59,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0001874249830170083,2.1800504449438904e-05,3.069568661473454e-07,ok
60,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.244446321987522e-05,1.9394009140490124e-05,2.3623737449574023e-07,ok
61,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00014189296298059732,1.0173887179578492e-05,1.4976012698540448e-07,ok
62,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.315034167636393e-05,1.4688877218970437e-05,1.9564089714929622e-07,ok
63,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00019322223983377448,1.522496507755375e-05,1.7732902046763144e-07,ok
64,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.66691350907003e-05,1.1768457563181822e-05,1.8730973028180387e-07,ok
65,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00012779857037654397,1.3872179782028085e-05,2.1441185249493344e-07,ok
66,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00015160220700279373,1.1768457563181822e-05,1.2992826860930284e-07,ok
67,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,6.75049161937953e-05,9.883144480908979e-06,1.5760896077132713e-07,ok
68,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00017642852920926705,6.273929367455621e-06,1.220784416888776e-07,ok
69,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.625206485346254e-05,6.830189170012755e-06,9.796068273226766e-08,ok
70,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00013071848776456923,3.1945284701301985e-06,1.3044026317410307e-07,ok
71,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00014259964342233815,1.4787793334711022e-05,1.9316789040546567e-07,ok
72,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.443527122914855e-05,1.0029569411827041e-05,1.3741791671240122e-07,ok
73,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,8.971259421734862e-05,9.809112393710968e-06,1.4800454861685353e-07,ok
74,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.193998805707312e-05,1.6817390473705895e-05,2.2667853954994044e-07,ok
75,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.745453978175898e-05,4.829673078902934e-06,6.806567842687627e-08,ok
76,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00013750874832937465,8.622691156561379e-06,1.321956316635564e-07,ok
77,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.34313325661773e-05,1.0316186218701491e-05,1.3669608134314615e-07,ok
78,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00017804375463691303,1.2313298636799924e-05,1.6890666221236472e-07,ok
79,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00010481308767195696,2.2845425764212978e-05,3.291621580858717e-07,ok
80,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.4249231868145097e-05,1.045654894575938e-05,1.3060901415951065e-07,ok
81,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.103267013689963e-05,8.18910913293408e-06,1.2784061997894725e-07,ok
82,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.140988907476442e-05,2.03119192222966e-05,3.0701480600858755e-07,ok
83,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00015186066343890483,2.3099271619960363e-05,3.459407847267171e-07,ok
84,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,5.7980266206464265e-05,7.443026089337887e-06,9.10494043493415e-08,ok
85,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,2.5677610524295817e-05,1.0386604689550578e-05,1.5944745801466098e-07,ok
86,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00030010827918658666,2.366046933553774e-05,3.8250559070140966e-07,ok
87,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.0002225930290587281,1.574280817616329e-05,2.6633864162739496e-07,ok
88,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00011449830339334159,1.6018213462801612e-05,1.977932676533456e-07,ok
89,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,3.829173533244408e-05,1.4183953086968167e-05,2.453557486833957e-07,ok
90,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00032314919465304255,1.628896300592164e-05,3.0503272038795437e-07,ok
91,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.255286775230052e-05,1.2835032264144347e-05,1.476516990894794e-07,ok
92,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,2.207466976175227e-05,1.8111274045886075e-05,2.955630170053958e-07,ok
93,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,4.4707225267140144e-05,1.0029569411827041e-05,1.5427781684118624e-07,ok
94,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,9.835577781911946e-05,1.4080795695456234e-05,1.7590926812416363e-07,ok
95,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,2.303760740193555e-05,1.6018213462801612e-05,2.7381707157214663e-07,ok
96,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,4.3724412991997084e-05,1.1706354451251849e-05,1.880015217392561e-07,ok
97,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00023243349487967174,2.9427337181133195e-05,4.1840141087878813e-07,ok
98,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,0.00033619364894643217,1.6555285230907042e-05,2.4888708072268173e-07,ok
99,curobo_kinematics_fk_vs_yourdfpy_urdf_fk,7.942475714975773e-05,8.2776426154535e-06,1.1342129613289842e-07,ok
