trajectory_type,trajectory_id,step,method,delta_q_norm,is_jump
random_local_50,10,45,smoothness-rerank,1.5405588417763165,1
random_local_50,10,46,smoothness-rerank,1.4309936923756994,1
random_local_50,10,47,smoothness-rerank,0.10541939647585995,0
random_local_50,10,48,smoothness-rerank,0.20765617105829617,0
random_local_50,10,49,smoothness-rerank,0.27092220390149235,0
random_local_50,11,1,smoothness-rerank,3.1036045104690744,1
random_local_50,11,2,smoothness-rerank,0.2508205899325218,0
random_local_50,11,3,smoothness-rerank,0.3537370661403019,0
random_local_50,11,4,smoothness-rerank,1.126761848956546,1
random_local_50,11,5,smoothness-rerank,1.475815422687099,1
random_local_50,11,6,smoothness-rerank,1.26252886356684,1
random_local_50,11,7,smoothness-rerank,4.2839669295935385,1
random_local_50,11,8,smoothness-rerank,2.198468290248085,1
random_local_50,11,9,smoothness-rerank,1.0545200891528044,1
random_local_50,11,10,smoothness-rerank,0.12044312123664147,0
random_local_50,11,11,smoothness-rerank,2.449355443494466,1
random_local_50,11,12,smoothness-rerank,0.7066637798127985,1
random_local_50,11,13,smoothness-rerank,2.7170403034756383,1
random_local_50,11,14,smoothness-rerank,1.0320468202942603,1
random_local_50,11,15,smoothness-rerank,1.0111662014952916,1
random_local_50,11,16,smoothness-rerank,1.0472079281496098,1
random_local_50,11,17,smoothness-rerank,2.588796131592207,1
random_local_50,11,18,smoothness-rerank,1.0649243471089367,1
random_local_50,11,19,smoothness-rerank,1.406000280869661,1
random_local_50,11,20,smoothness-rerank,2.8388814559819946,1
random_local_50,11,21,smoothness-rerank,1.0513001749893647,1
random_local_50,11,22,smoothness-rerank,4.785587623257641,1
random_local_50,11,23,smoothness-rerank,2.8197350272289556,1
random_local_50,11,24,smoothness-rerank,1.168511917088814,1
random_local_50,11,25,smoothness-rerank,1.2263671771368467,1
random_local_50,11,26,smoothness-rerank,2.6786443716780406,1
random_local_50,11,27,smoothness-rerank,2.276001768494842,1
random_local_50,11,28,smoothness-rerank,2.183810428374802,1
random_local_50,11,29,smoothness-rerank,0.15890361577667061,0
random_local_50,11,30,smoothness-rerank,0.793297169207495,1
random_local_50,11,31,smoothness-rerank,0.9780306509403033,1
random_local_50,11,32,smoothness-rerank,2.617295624100215,1
random_local_50,11,33,smoothness-rerank,0.1288405060275548,0
random_local_50,11,34,smoothness-rerank,0.474020214708655,0
random_local_50,11,35,smoothness-rerank,0.35412394611852704,0
random_local_50,11,36,smoothness-rerank,0.47470928613397545,0
random_local_50,11,37,smoothness-rerank,2.4044729411473766,1
random_local_50,11,38,smoothness-rerank,2.327797394892303,1
random_local_50,11,39,smoothness-rerank,2.2687005694234195,1
random_local_50,11,40,smoothness-rerank,0.7027665799501269,1
random_local_50,11,41,smoothness-rerank,0.2682010209969807,0
random_local_50,11,42,smoothness-rerank,2.0157673212950367,1
random_local_50,11,43,smoothness-rerank,1.177556085700042,1
random_local_50,11,44,smoothness-rerank,2.5077336711531357,1
random_local_50,11,45,smoothness-rerank,2.6079347556234005,1
random_local_50,11,46,smoothness-rerank,0.3245808641158289,0
random_local_50,11,47,smoothness-rerank,0.5811490735391969,1
random_local_50,11,48,smoothness-rerank,0.3545822878843014,0
random_local_50,11,49,smoothness-rerank,0.5187047528188368,1
random_local_50,12,1,smoothness-rerank,0.6187928625164464,1
random_local_50,12,2,smoothness-rerank,0.13424082437979812,0
random_local_50,12,3,smoothness-rerank,0.30851083500372883,0
random_local_50,12,4,smoothness-rerank,1.7814499829535266,1
random_local_50,12,5,smoothness-rerank,0.9931818143606781,1
random_local_50,12,6,smoothness-rerank,1.589620513921789,1
random_local_50,12,7,smoothness-rerank,1.0713931716621266,1
random_local_50,12,8,smoothness-rerank,0.829492834330111,1
random_local_50,12,9,smoothness-rerank,1.4759078868894955,1
random_local_50,12,10,smoothness-rerank,1.0880885727553609,1
random_local_50,12,11,smoothness-rerank,0.38764923309778276,0
random_local_50,12,12,smoothness-rerank,0.3342522336649126,0
random_local_50,12,13,smoothness-rerank,1.9316345833421047,1
random_local_50,12,14,smoothness-rerank,0.05632029599057764,0
random_local_50,12,15,smoothness-rerank,2.008154979058449,1
random_local_50,12,16,smoothness-rerank,0.24239588918454782,0
random_local_50,12,17,smoothness-rerank,0.5295360452123985,1
random_local_50,12,18,smoothness-rerank,0.5030979026297954,1
random_local_50,12,19,smoothness-rerank,1.0074230972305018,1
random_local_50,12,20,smoothness-rerank,0.36507889312227304,0
random_local_50,12,21,smoothness-rerank,0.6276549153745193,1
random_local_50,12,22,smoothness-rerank,0.4206343146415367,0
random_local_50,12,23,smoothness-rerank,1.396585214277079,1
random_local_50,12,24,smoothness-rerank,1.0856324845209568,1
random_local_50,12,25,smoothness-rerank,0.3923099469573729,0
random_local_50,12,26,smoothness-rerank,0.5428913297382206,1
random_local_50,12,27,smoothness-rerank,0.2746531008484143,0
random_local_50,12,28,smoothness-rerank,0.7514795266462216,1
random_local_50,12,29,smoothness-rerank,0.5214616542436195,1
random_local_50,12,30,smoothness-rerank,1.5742782748679283,1
random_local_50,12,31,smoothness-rerank,0.23539229919892957,0
random_local_50,12,32,smoothness-rerank,0.11526765728395595,0
random_local_50,12,33,smoothness-rerank,0.4053105582023932,0
random_local_50,12,34,smoothness-rerank,0.581167008088065,1
random_local_50,12,35,smoothness-rerank,0.08433985191230804,0
random_local_50,12,36,smoothness-rerank,0.7513297746757345,1
random_local_50,12,37,smoothness-rerank,0.6809786336618345,1
random_local_50,12,38,smoothness-rerank,1.0218270216339707,1
random_local_50,12,39,smoothness-rerank,1.0081420251703204,1
random_local_50,12,40,smoothness-rerank,0.6688097310194187,1
random_local_50,12,41,smoothness-rerank,1.7113924350627832,1
random_local_50,12,42,smoothness-rerank,0.84705687154974,1
random_local_50,12,43,smoothness-rerank,1.672322408932598,1
random_local_50,12,44,smoothness-rerank,1.0552978270667102,1
random_local_50,12,45,smoothness-rerank,0.47508151821035033,0
random_local_50,12,46,smoothness-rerank,1.636339888035921,1
random_local_50,12,47,smoothness-rerank,0.4734392455053635,0
random_local_50,12,48,smoothness-rerank,1.8227026359036795,1
random_local_50,12,49,smoothness-rerank,0.5077310173985276,1
random_local_50,13,1,smoothness-rerank,1.5675798633271263,1
random_local_50,13,2,smoothness-rerank,1.6727823384063516,1
random_local_50,13,3,smoothness-rerank,1.1247072642304823,1
random_local_50,13,4,smoothness-rerank,1.7537362042538494,1
random_local_50,13,5,smoothness-rerank,1.2973804032040084,1
random_local_50,13,6,smoothness-rerank,2.2582261001927244,1
random_local_50,13,7,smoothness-rerank,3.2820676534485553,1
random_local_50,13,8,smoothness-rerank,1.6141481383748868,1
random_local_50,13,9,smoothness-rerank,2.346104836341598,1
random_local_50,13,10,smoothness-rerank,2.6625754584349144,1
random_local_50,13,11,smoothness-rerank,1.7187915571474033,1
random_local_50,13,12,smoothness-rerank,0.837451977952548,1
random_local_50,13,13,smoothness-rerank,1.2730970941933317,1
random_local_50,13,14,smoothness-rerank,1.599540463332971,1
random_local_50,13,15,smoothness-rerank,0.9667220596802093,1
random_local_50,13,16,smoothness-rerank,1.73668744774173,1
random_local_50,13,17,smoothness-rerank,1.4791653605003658,1
random_local_50,13,18,smoothness-rerank,3.7455103808031582,1
random_local_50,13,19,smoothness-rerank,0.5279776499134732,1
random_local_50,13,20,smoothness-rerank,2.382669102225767,1
random_local_50,13,21,smoothness-rerank,1.5476926037302547,1
random_local_50,13,22,smoothness-rerank,3.3051471912855415,1
random_local_50,13,23,smoothness-rerank,1.2204339835522613,1
random_local_50,13,24,smoothness-rerank,1.6965818739956067,1
random_local_50,13,25,smoothness-rerank,1.6827388961832213,1
random_local_50,13,26,smoothness-rerank,3.6631506165722802,1
random_local_50,13,27,smoothness-rerank,3.105783576949342,1
random_local_50,13,28,smoothness-rerank,0.6827371138972947,1
random_local_50,13,29,smoothness-rerank,3.4744263787498664,1
random_local_50,13,30,smoothness-rerank,3.1450210223910715,1
random_local_50,13,31,smoothness-rerank,2.435636981873939,1
random_local_50,13,32,smoothness-rerank,2.587390737280466,1
random_local_50,13,33,smoothness-rerank,3.690470852146004,1
random_local_50,13,34,smoothness-rerank,3.785723457179842,1
random_local_50,13,35,smoothness-rerank,2.5629153243885887,1
random_local_50,13,36,smoothness-rerank,2.4255599688335576,1
random_local_50,13,37,smoothness-rerank,1.2647732752162577,1
random_local_50,13,38,smoothness-rerank,1.840328522787279,1
random_local_50,13,39,smoothness-rerank,3.1368013534070402,1
random_local_50,13,40,smoothness-rerank,1.882518407256739,1
random_local_50,13,41,smoothness-rerank,2.183342917377333,1
random_local_50,13,42,smoothness-rerank,2.977557083330785,1
random_local_50,13,43,smoothness-rerank,2.1778425280271443,1
random_local_50,13,44,smoothness-rerank,2.9560535914638564,1
random_local_50,13,45,smoothness-rerank,1.875646284762698,1
random_local_50,13,46,smoothness-rerank,4.00369686626358,1
random_local_50,13,47,smoothness-rerank,1.2376516381779696,1
random_local_50,13,48,smoothness-rerank,0.3148027101380518,0
random_local_50,13,49,smoothness-rerank,2.2389370537162074,1
random_local_50,14,1,smoothness-rerank,3.732008149059684,1
random_local_50,14,2,smoothness-rerank,1.0786051649467217,1
random_local_50,14,3,smoothness-rerank,2.1660618598638375,1
random_local_50,14,4,smoothness-rerank,0.26055097676543965,0
random_local_50,14,5,smoothness-rerank,0.7384340528174121,1
random_local_50,14,6,smoothness-rerank,3.063860726436181,1
random_local_50,14,7,smoothness-rerank,1.3311667668273304,1
random_local_50,14,8,smoothness-rerank,1.718641049068948,1
random_local_50,14,9,smoothness-rerank,0.8513372743417014,1
random_local_50,14,10,smoothness-rerank,0.8144414648950751,1
random_local_50,14,11,smoothness-rerank,2.6897387855183905,1
random_local_50,14,12,smoothness-rerank,0.5724450161314457,1
random_local_50,14,13,smoothness-rerank,0.8470514169485579,1
random_local_50,14,14,smoothness-rerank,0.5051608835774478,1
random_local_50,14,15,smoothness-rerank,1.657768697133206,1
random_local_50,14,16,smoothness-rerank,0.3374477581031801,0
random_local_50,14,17,smoothness-rerank,1.2495302021066912,1
random_local_50,14,18,smoothness-rerank,1.201834497073056,1
random_local_50,14,19,smoothness-rerank,0.43513960960895387,0
random_local_50,14,20,smoothness-rerank,1.0818953624445125,1
random_local_50,14,21,smoothness-rerank,0.7932341566591786,1
random_local_50,14,22,smoothness-rerank,0.8416136587142934,1
random_local_50,14,23,smoothness-rerank,0.18739899452876677,0
random_local_50,14,24,smoothness-rerank,0.4937256636963238,0
random_local_50,14,25,smoothness-rerank,1.0036823670155597,1
random_local_50,14,26,smoothness-rerank,0.3234053037686947,0
random_local_50,14,27,smoothness-rerank,0.9161046624082492,1
random_local_50,14,28,smoothness-rerank,0.39724490531417694,0
random_local_50,14,29,smoothness-rerank,2.883228276115064,1
random_local_50,14,30,smoothness-rerank,2.3375627874852976,1
random_local_50,14,31,smoothness-rerank,0.5036701921931481,1
random_local_50,14,32,smoothness-rerank,0.7187037428250834,1
random_local_50,14,33,smoothness-rerank,2.7258266663368786,1
random_local_50,14,34,smoothness-rerank,0.7027741353881949,1
random_local_50,14,35,smoothness-rerank,2.0367292056009654,1
random_local_50,14,36,smoothness-rerank,1.3136031787350102,1
random_local_50,14,37,smoothness-rerank,0.19846681123738893,0
random_local_50,14,38,smoothness-rerank,3.246530727957687,1
random_local_50,14,39,smoothness-rerank,2.642732633845717,1
random_local_50,14,40,smoothness-rerank,0.17785831279237588,0
random_local_50,14,41,smoothness-rerank,1.5646272081114942,1
random_local_50,14,42,smoothness-rerank,2.4987839408584214,1
random_local_50,14,43,smoothness-rerank,0.4523314620573477,0
random_local_50,14,44,smoothness-rerank,1.105505211117169,1
random_local_50,14,45,smoothness-rerank,0.8830921555393944,1
random_local_50,14,46,smoothness-rerank,0.9955402260532994,1
random_local_50,14,47,smoothness-rerank,2.972625288858063,1
random_local_50,14,48,smoothness-rerank,1.8358063600312313,1
random_local_50,14,49,smoothness-rerank,0.6528357202776099,1
random_local_50,15,1,smoothness-rerank,0.33861209030635336,0
random_local_50,15,2,smoothness-rerank,1.159077533113162,1
random_local_50,15,3,smoothness-rerank,2.40926541384396,1
random_local_50,15,4,smoothness-rerank,2.174639021416293,1
random_local_50,15,5,smoothness-rerank,3.1985061211949684,1
random_local_50,15,6,smoothness-rerank,1.0785399362801493,1
random_local_50,15,7,smoothness-rerank,1.7988964378776262,1
random_local_50,15,8,smoothness-rerank,3.0234469698475404,1
random_local_50,15,9,smoothness-rerank,2.070351344753507,1
random_local_50,15,10,smoothness-rerank,0.29495037654277295,0
random_local_50,15,11,smoothness-rerank,2.0138055794276823,1
random_local_50,15,12,smoothness-rerank,3.869276460199059,1
random_local_50,15,13,smoothness-rerank,2.132473377876974,1
random_local_50,15,14,smoothness-rerank,1.9540166510848098,1
random_local_50,15,15,smoothness-rerank,2.56034511904286,1
random_local_50,15,16,smoothness-rerank,2.333733522656859,1
random_local_50,15,17,smoothness-rerank,0.5244651512620286,1
random_local_50,15,18,smoothness-rerank,3.2374141557977345,1
random_local_50,15,19,smoothness-rerank,3.4224780551503162,1
random_local_50,15,20,smoothness-rerank,0.7355441692323088,1
random_local_50,15,21,smoothness-rerank,0.3263401422257267,0
random_local_50,15,22,smoothness-rerank,3.211066685400016,1
random_local_50,15,23,smoothness-rerank,2.359026382213222,1
random_local_50,15,24,smoothness-rerank,2.41192549628722,1
random_local_50,15,25,smoothness-rerank,2.0859400401837718,1
random_local_50,15,26,smoothness-rerank,1.064775911459483,1
random_local_50,15,27,smoothness-rerank,1.4708830254391896,1
random_local_50,15,28,smoothness-rerank,0.43408439909597835,0
random_local_50,15,29,smoothness-rerank,3.4260467662425897,1
random_local_50,15,30,smoothness-rerank,4.280903896927871,1
random_local_50,15,31,smoothness-rerank,1.0111787689766134,1
random_local_50,15,32,smoothness-rerank,3.890384557477559,1
random_local_50,15,33,smoothness-rerank,1.1087666786605825,1
random_local_50,15,34,smoothness-rerank,0.7670675323400064,1
random_local_50,15,35,smoothness-rerank,1.1604530753261337,1
random_local_50,15,36,smoothness-rerank,1.766532220903254,1
random_local_50,15,37,smoothness-rerank,1.788281876410259,1
random_local_50,15,38,smoothness-rerank,2.9927480890442637,1
random_local_50,15,39,smoothness-rerank,0.3648228540530606,0
random_local_50,15,40,smoothness-rerank,2.680930034771197,1
random_local_50,15,41,smoothness-rerank,0.6679044247752887,1
random_local_50,15,42,smoothness-rerank,1.464526334279343,1
random_local_50,15,43,smoothness-rerank,2.2254500333526894,1
random_local_50,15,44,smoothness-rerank,2.6404102728234915,1
random_local_50,15,45,smoothness-rerank,1.9080268885917377,1
random_local_50,15,46,smoothness-rerank,1.4083787807314398,1
random_local_50,15,47,smoothness-rerank,2.417452352027529,1
random_local_50,15,48,smoothness-rerank,2.4070314041854632,1
random_local_50,15,49,smoothness-rerank,1.8329025644176,1
random_local_50,16,1,smoothness-rerank,2.5931860044221597,1
random_local_50,16,2,smoothness-rerank,3.197909742466863,1
random_local_50,16,3,smoothness-rerank,1.3804183952525133,1
random_local_50,16,4,smoothness-rerank,1.283329332987415,1
random_local_50,16,5,smoothness-rerank,1.5592580517256414,1
random_local_50,16,6,smoothness-rerank,0.19081013116070045,0
random_local_50,16,7,smoothness-rerank,0.7635500697988573,1
random_local_50,16,8,smoothness-rerank,0.7125461779084056,1
random_local_50,16,9,smoothness-rerank,0.7839485301885772,1
random_local_50,16,10,smoothness-rerank,1.5878868197802782,1
random_local_50,16,11,smoothness-rerank,3.244819203335838,1
random_local_50,16,12,smoothness-rerank,3.0089348352755003,1
random_local_50,16,13,smoothness-rerank,1.04267134807183,1
random_local_50,16,14,smoothness-rerank,1.754305659905692,1
random_local_50,16,15,smoothness-rerank,1.6494019757198626,1
random_local_50,16,16,smoothness-rerank,2.1097830160215567,1
random_local_50,16,17,smoothness-rerank,2.243197121543074,1
random_local_50,16,18,smoothness-rerank,2.057431642736476,1
random_local_50,16,19,smoothness-rerank,3.02395155234406,1
random_local_50,16,20,smoothness-rerank,0.85082620521018,1
random_local_50,16,21,smoothness-rerank,1.8696805343017269,1
random_local_50,16,22,smoothness-rerank,1.7444258453191686,1
random_local_50,16,23,smoothness-rerank,2.371894333868945,1
random_local_50,16,24,smoothness-rerank,1.9351328143484792,1
random_local_50,16,25,smoothness-rerank,3.037067267684652,1
random_local_50,16,26,smoothness-rerank,0.4352639564942478,0
random_local_50,16,27,smoothness-rerank,2.7092508758843485,1
random_local_50,16,28,smoothness-rerank,0.9384108759863873,1
random_local_50,16,29,smoothness-rerank,0.9480674564463445,1
random_local_50,16,30,smoothness-rerank,1.4625898325777296,1
random_local_50,16,31,smoothness-rerank,0.1479511125591774,0
random_local_50,16,32,smoothness-rerank,1.755030419661434,1
random_local_50,16,33,smoothness-rerank,1.2853449359681404,1
random_local_50,16,34,smoothness-rerank,1.072149140563187,1
random_local_50,16,35,smoothness-rerank,1.6441064711189328,1
random_local_50,16,36,smoothness-rerank,2.5977828824367823,1
random_local_50,16,37,smoothness-rerank,1.4016879743335862,1
random_local_50,16,38,smoothness-rerank,3.066229276565874,1
random_local_50,16,39,smoothness-rerank,1.251970355464254,1
random_local_50,16,40,smoothness-rerank,3.1548056743944235,1
random_local_50,16,41,smoothness-rerank,2.1162354145056943,1
random_local_50,16,42,smoothness-rerank,2.8809402980770074,1
random_local_50,16,43,smoothness-rerank,2.240197417776856,1
random_local_50,16,44,smoothness-rerank,2.011720411809655,1
random_local_50,16,45,smoothness-rerank,0.47874516751982105,0
random_local_50,16,46,smoothness-rerank,2.274363812060518,1
random_local_50,16,47,smoothness-rerank,1.5685896964029085,1
random_local_50,16,48,smoothness-rerank,0.7325930403314596,1
random_local_50,16,49,smoothness-rerank,3.9098749681300347,1
random_local_50,17,1,smoothness-rerank,0.5764186637283993,1
random_local_50,17,2,smoothness-rerank,2.6707338239081646,1
random_local_50,17,3,smoothness-rerank,1.6194152509962165,1
random_local_50,17,4,smoothness-rerank,1.475704177300672,1
random_local_50,17,5,smoothness-rerank,0.7228038524233573,1
random_local_50,17,6,smoothness-rerank,2.0342683869434017,1
random_local_50,17,7,smoothness-rerank,2.498653174350635,1
random_local_50,17,8,smoothness-rerank,5.095341312825002,1
random_local_50,17,9,smoothness-rerank,5.1827523292746145,1
random_local_50,17,10,smoothness-rerank,4.360631116410156,1
random_local_50,17,11,smoothness-rerank,3.0693417347213696,1
random_local_50,17,12,smoothness-rerank,1.2363202059600895,1
random_local_50,17,13,smoothness-rerank,4.537193342816906,1
random_local_50,17,14,smoothness-rerank,1.7458971233568943,1
random_local_50,17,15,smoothness-rerank,3.377036683323882,1
random_local_50,17,16,smoothness-rerank,2.084741323339258,1
random_local_50,17,17,smoothness-rerank,4.847090390975183,1
random_local_50,17,18,smoothness-rerank,1.760370823599439,1
random_local_50,17,19,smoothness-rerank,2.3750488668433083,1
random_local_50,17,20,smoothness-rerank,0.726838874735653,1
random_local_50,17,21,smoothness-rerank,5.177235950576907,1
random_local_50,17,22,smoothness-rerank,4.884482951489357,1
random_local_50,17,23,smoothness-rerank,2.686881499661734,1
random_local_50,17,24,smoothness-rerank,1.26275477932906,1
random_local_50,17,25,smoothness-rerank,2.1487102447956263,1
random_local_50,17,26,smoothness-rerank,2.555976148816887,1
random_local_50,17,27,smoothness-rerank,2.6974770637251098,1
random_local_50,17,28,smoothness-rerank,1.9464672837895651,1
random_local_50,17,29,smoothness-rerank,2.3608064286566566,1
random_local_50,17,30,smoothness-rerank,2.590847060089461,1
random_local_50,17,31,smoothness-rerank,4.775962468022696,1
random_local_50,17,32,smoothness-rerank,5.247590002349371,1
random_local_50,17,33,smoothness-rerank,0.6226697118433441,1
random_local_50,17,34,smoothness-rerank,0.6152679610611284,1
random_local_50,17,35,smoothness-rerank,5.166867159884599,1
random_local_50,17,36,smoothness-rerank,0.5838583357394769,1
random_local_50,17,37,smoothness-rerank,4.940457674955409,1
random_local_50,17,38,smoothness-rerank,1.0643444744652024,1
random_local_50,17,39,smoothness-rerank,0.8457345112062682,1
random_local_50,17,40,smoothness-rerank,1.1459536441489369,1
random_local_50,17,41,smoothness-rerank,0.8231363929775317,1
random_local_50,17,42,smoothness-rerank,0.3755211286721565,0
random_local_50,17,43,smoothness-rerank,1.7006949251093133,1
random_local_50,17,44,smoothness-rerank,4.503136733990511,1
random_local_50,17,45,smoothness-rerank,1.8770662865077936,1
random_local_50,17,46,smoothness-rerank,5.222204433853842,1
random_local_50,17,47,smoothness-rerank,2.0615788167346145,1
random_local_50,17,48,smoothness-rerank,0.34773812997254816,0
random_local_50,17,49,smoothness-rerank,2.1627593775678844,1
random_local_50,18,1,smoothness-rerank,0.7655925831926952,1
random_local_50,18,2,smoothness-rerank,0.5615295742139889,1
random_local_50,18,3,smoothness-rerank,1.2497853962863628,1
random_local_50,18,4,smoothness-rerank,0.5612757453297373,1
random_local_50,18,5,smoothness-rerank,1.1956584615175379,1
random_local_50,18,6,smoothness-rerank,0.34092211394300925,0
random_local_50,18,7,smoothness-rerank,1.2776013510830897,1
random_local_50,18,8,smoothness-rerank,1.2194101558695907,1
random_local_50,18,9,smoothness-rerank,0.5707770783981962,1
random_local_50,18,10,smoothness-rerank,0.4216716449170934,0
random_local_50,18,11,smoothness-rerank,0.2794133963982343,0
random_local_50,18,12,smoothness-rerank,0.5329654988090841,1
random_local_50,18,13,smoothness-rerank,0.3729769673443464,0
random_local_50,18,14,smoothness-rerank,0.20227970237861043,0
random_local_50,18,15,smoothness-rerank,0.210086073410715,0
random_local_50,18,16,smoothness-rerank,0.2702696699890687,0
random_local_50,18,17,smoothness-rerank,0.616841846563363,1
random_local_50,18,18,smoothness-rerank,0.44952662975523217,0
random_local_50,18,19,smoothness-rerank,0.22001988866661676,0
random_local_50,18,20,smoothness-rerank,0.9915443124427725,1
random_local_50,18,21,smoothness-rerank,0.6015023779603098,1
random_local_50,18,22,smoothness-rerank,0.3220407855961232,0
random_local_50,18,23,smoothness-rerank,0.7461291102403553,1
random_local_50,18,24,smoothness-rerank,0.7543788454793552,1
random_local_50,18,25,smoothness-rerank,2.986983557635647,1
random_local_50,18,26,smoothness-rerank,1.8502492081627417,1
random_local_50,18,27,smoothness-rerank,0.2730587243996118,0
random_local_50,18,28,smoothness-rerank,0.3834592950062027,0
random_local_50,18,29,smoothness-rerank,1.7225753743706573,1
random_local_50,18,30,smoothness-rerank,1.6025674730603163,1
random_local_50,18,31,smoothness-rerank,0.5900118943738931,1
random_local_50,18,32,smoothness-rerank,4.235458538589753,1
random_local_50,18,33,smoothness-rerank,1.4163689022313544,1
random_local_50,18,34,smoothness-rerank,0.7432642421006237,1
random_local_50,18,35,smoothness-rerank,0.6807298551343055,1
random_local_50,18,36,smoothness-rerank,0.41345575590233963,0
random_local_50,18,37,smoothness-rerank,0.515576359256402,1
random_local_50,18,38,smoothness-rerank,0.32664603668251974,0
random_local_50,18,39,smoothness-rerank,0.4895273776097807,0
random_local_50,18,40,smoothness-rerank,0.1872949772214228,0
random_local_50,18,41,smoothness-rerank,0.5151433851130456,1
random_local_50,18,42,smoothness-rerank,0.4399464533241427,0
random_local_50,18,43,smoothness-rerank,0.2692970797690329,0
random_local_50,18,44,smoothness-rerank,0.8282002253059852,1
random_local_50,18,45,smoothness-rerank,0.6988632276876401,1
random_local_50,18,46,smoothness-rerank,0.3878828040421612,0
random_local_50,18,47,smoothness-rerank,0.2419122610162042,0
random_local_50,18,48,smoothness-rerank,0.15511507048595946,0
random_local_50,18,49,smoothness-rerank,0.21573785711609506,0
random_local_50,19,1,smoothness-rerank,2.181920902948615,1
random_local_50,19,2,smoothness-rerank,1.8384570597419976,1
random_local_50,19,3,smoothness-rerank,2.6637133369835437,1
random_local_50,19,4,smoothness-rerank,1.251277072207915,1
random_local_50,19,5,smoothness-rerank,1.133498347142078,1
random_local_50,19,6,smoothness-rerank,1.9347212075880924,1
random_local_50,19,7,smoothness-rerank,1.361722717805373,1
random_local_50,19,8,smoothness-rerank,1.0665774438594244,1
random_local_50,19,9,smoothness-rerank,1.3392446254288843,1
random_local_50,19,10,smoothness-rerank,1.472482603365171,1
random_local_50,19,11,smoothness-rerank,0.8162179069366117,1
random_local_50,19,12,smoothness-rerank,0.24818165906588516,0
random_local_50,19,13,smoothness-rerank,0.8292295960309932,1
random_local_50,19,14,smoothness-rerank,4.89706928486458,1
random_local_50,19,15,smoothness-rerank,3.936396550616892,1
random_local_50,19,16,smoothness-rerank,1.9226187103201906,1
random_local_50,19,17,smoothness-rerank,1.5864807747724203,1
random_local_50,19,18,smoothness-rerank,1.0224954930483747,1
random_local_50,19,19,smoothness-rerank,1.6189955552275144,1
random_local_50,19,20,smoothness-rerank,2.1772730715737505,1
random_local_50,19,21,smoothness-rerank,1.4839570228746368,1
random_local_50,19,22,smoothness-rerank,0.26509399459395383,0
random_local_50,19,23,smoothness-rerank,0.9977892644957493,1
random_local_50,19,24,smoothness-rerank,1.9382959068215266,1
random_local_50,19,25,smoothness-rerank,0.808546330560749,1
random_local_50,19,26,smoothness-rerank,0.5694991465597081,1
random_local_50,19,27,smoothness-rerank,3.558210686174326,1
random_local_50,19,28,smoothness-rerank,3.747231328131221,1
random_local_50,19,29,smoothness-rerank,2.2672393367093022,1
random_local_50,19,30,smoothness-rerank,0.675453497265991,1
random_local_50,19,31,smoothness-rerank,1.4610533442643587,1
random_local_50,19,32,smoothness-rerank,0.4030418125259595,0
random_local_50,19,33,smoothness-rerank,0.5322613332550405,1
random_local_50,19,34,smoothness-rerank,0.7380016000565761,1
random_local_50,19,35,smoothness-rerank,3.2033295661550447,1
random_local_50,19,36,smoothness-rerank,0.5002906829069909,1
random_local_50,19,37,smoothness-rerank,3.2549615565073133,1
random_local_50,19,38,smoothness-rerank,2.031749138220458,1
random_local_50,19,39,smoothness-rerank,0.7155072560068454,1
random_local_50,19,40,smoothness-rerank,1.0232520633569195,1
random_local_50,19,41,smoothness-rerank,4.116966391431227,1
random_local_50,19,42,smoothness-rerank,2.2858408837361166,1
random_local_50,19,43,smoothness-rerank,1.4827778940783891,1
random_local_50,19,44,smoothness-rerank,1.0407901514479938,1
random_local_50,19,45,smoothness-rerank,1.1202946789008874,1
random_local_50,19,46,smoothness-rerank,1.347314469291413,1
random_local_50,19,47,smoothness-rerank,0.2344830189274285,0
random_local_50,19,48,smoothness-rerank,2.1925423390160095,1
random_local_50,19,49,smoothness-rerank,2.118924244337972,1
