experiment_name,run_id,process_mode,order_mode,cache_policy,N,max_batch_size,actual_batch_size,repeat,warmup,use_cuda_graph,host_wall_mean_ms,host_wall_std_ms,host_wall_min_ms,host_wall_max_ms,host_wall_median_ms,throughput_mean_tps,conv_rate,memory_allocated_before,memory_allocated_after,memory_reserved_before,memory_reserved_after,max_memory_allocated,max_memory_reserved,num_cuda_malloc_events,num_cuda_free_events,num_cuda_sync_events,notes
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,8000,8000,8000,30,3,False,30.76939106880066,2.1594951432438534,28.94565201131627,40.40839901426807,30.1121975062415,259998.6454756911,1.0,685.025390625,686.56787109375,1774.0,1774.0,993.05419921875,1774.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,9000,9000,9000,30,3,False,225.65778989907508,8.748397865779458,215.64100601244718,248.20794200059026,220.92816000804305,39883.40045351516,1.0,430.310546875,432.04736328125,1778.0,1778.0,993.05419921875,1778.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,10000,10000,10000,30,3,False,244.3231596009961,21.480280360655133,225.40479700546712,314.435626991326,235.40207149926573,40929.39865517043,1.0,866.111328125,478.8056640625,1808.0,1808.0,993.05419921875,1808.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,3000,3000,3000,30,3,False,32.31870819872711,4.170908898466498,28.897019976284355,52.55332597880624,31.519372001639567,92825.49232949097,1.0,584.22705078125,584.8076171875,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,2000,2000,2000,30,3,False,31.137371772395756,3.8593087822440024,27.893151011085138,49.080474011134356,29.89742101635784,64231.496949047636,1.0,667.763671875,668.1513671875,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,1000,1000,1000,30,3,False,31.973826668884914,3.5590232772198314,28.539733990328386,44.67404098249972,30.81970951461699,31275.580816641577,1.0,707.39599609375,707.5908203125,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,500,500,500,30,3,False,32.25709622978078,2.1153448182902586,29.512779001379386,37.46311101713218,31.99049700924661,15500.465275556457,1.0,727.39794921875,727.49658203125,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,100,100,100,30,3,False,32.327412533535,1.9255728524225986,28.29109798767604,37.60950698051602,32.423179494799115,3093.349951724856,1.0,730.765625,730.78857421875,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_2,single_process,RANDOM_ORDER_2,keep_cache,6000,6000,6000,30,3,False,32.84673933424832,3.051373113522729,29.75020802114159,45.185241993749514,32.37662199535407,182666.53316616968,1.0,288.529296875,289.6884765625,1832.0,1832.0,993.05419921875,1832.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,10000,10000,10000,30,3,False,234.1706402677422,11.387390668933199,219.46429900708608,264.3126610200852,231.17943650868256,42703.901687104604,0.9999,738.041015625,739.97119140625,1862.0,1862.0,993.05419921875,1862.0,nan,nan,nan,
