target_id,pos_error_m,rot_error_rad,num_iterations,converged
335,9.681361000651e-03,2.506003091610e-03,16.000000,1
336,1.051832873463e-03,0.000000000000e+00,16.000000,1
337,7.785561274497e-04,3.258614263731e-04,21.000000,1
338,7.098029135463e-03,3.166335333994e-03,18.000000,1
339,3.927106632492e-03,1.513004658037e-03,19.000000,1
340,8.513734700103e-03,4.425553865480e-03,23.000000,1
341,4.090440946756e-03,1.940597193704e-03,20.000000,1
342,7.559043192162e-03,9.787211382504e-04,23.000000,1
343,4.520358201647e-03,7.704562966198e-03,17.000000,1
344,6.041454412594e-03,4.125257109001e-03,23.000000,1
345,4.030240356498e-03,4.449735218792e-03,23.000000,1
346,3.408150589777e-03,5.859996408771e-03,18.000000,1
347,1.410820577990e-03,0.000000000000e+00,17.000000,1
348,1.936487891581e-03,0.000000000000e+00,19.000000,1
349,8.039258016300e-03,5.872995926212e-03,15.000000,1
350,6.206925512546e-03,5.380937339625e-03,21.000000,1
351,1.164041821777e-03,1.289642946258e-03,22.000000,1
352,4.012044821089e-03,3.610393605847e-03,16.000000,1
353,5.446201258436e-04,1.743492945084e-03,23.000000,1
354,4.214170101268e-04,0.000000000000e+00,17.000000,1
355,1.085502464598e-03,1.286050945043e-03,26.000000,1
356,2.501717581052e-03,7.020517613805e-03,28.000000,1
357,4.368562933806e-04,3.474971217053e-04,17.000000,1
358,5.571050020461e-03,4.300213996798e-03,21.000000,1
359,3.014011871460e-03,3.207626863903e-03,16.000000,1
360,3.829671272395e-03,1.041677859798e-02,21.000000,1
361,3.849503944714e-03,5.337176440862e-03,15.000000,1
362,2.244373320464e-03,1.906852081270e-03,17.000000,1
363,6.418306882084e-03,1.270234786427e-02,46.000000,1
364,4.596462057431e-04,8.540748639527e-04,16.000000,1
365,7.055584779265e-03,1.786941195495e-03,16.000000,1
366,5.260267486741e-03,6.698281322214e-03,17.000000,1
367,1.141669044197e-03,0.000000000000e+00,20.000000,1
368,9.272708551429e-03,5.536630926772e-03,15.000000,1
369,6.036983385292e-04,0.000000000000e+00,21.000000,1
370,9.510056612820e-03,2.235457219653e-03,27.000000,1
371,2.544031099454e-03,7.507754721671e-03,15.000000,1
372,1.953151298999e-03,1.547764556599e-03,16.000000,1
373,9.683641226418e-03,4.641997274311e-03,16.000000,1
374,1.718786429586e-03,1.366562043004e-03,15.000000,1
375,7.048363915596e-03,7.805138987143e-03,17.000000,1
376,1.251086630921e-03,0.000000000000e+00,19.000000,1
377,7.257454261381e-03,2.267692105131e-04,16.000000,1
378,9.327474663160e-03,7.042202150448e-03,16.000000,1
379,1.218612396324e-03,3.162891340020e-04,19.000000,1
380,7.116361219405e-03,2.081374417465e-03,16.000000,1
