target_id,pos_error_m,rot_error_rad,num_iterations,converged
89,1.099862686301e-03,0.000000000000e+00,19.000000,1
90,4.641130898985e-03,1.474614771649e-03,20.000000,1
91,2.530329417365e-03,1.041658841237e-03,16.000000,1
92,7.173233837623e-03,1.267405671900e-03,15.000000,1
93,2.766217881128e-03,4.500686861949e-04,19.000000,1
94,5.510214590408e-03,1.463150670920e-03,16.000000,1
95,7.187002677017e-03,5.618900953441e-03,13.000000,1
96,4.924618766091e-03,5.073265393634e-03,14.000000,1
97,9.679555395443e-03,3.080164438385e-03,12.000000,1
98,8.582617309278e-03,1.219062852944e-02,17.000000,1
99,3.761752276808e-04,7.087982740694e-04,26.000000,1
