target_id,pos_error_m,rot_error_rad,converged_loose,converged_medium,converged_strict
48,8.299400439940582e-08,1.1542389828584848e-07,1,1,1
49,3.459158693216919e-07,1.444721179430584e-07,1,1,1
50,6.978074955127772e-08,9.185692672385244e-08,1,1,1
51,2.573148553412654e-08,1.0745380149674388e-07,1,1,1
52,4.87508595077731e-08,1.0950072449966577e-07,1,1,1
53,1.7479626676120083e-08,1.9768624248238833e-07,1,1,1
54,5.730634076185619e-08,2.0861625671386756e-07,1,1,1
55,5.911040770165862e-08,1.2287812309317777e-07,1,1,1
56,5.951180786563307e-08,1.659323085197815e-07,1,1,1
57,3.530583108960084e-07,1.9314112360500902e-07,1,1,1
58,5.572342040069369e-08,1.1920928955078133e-07,1,1,1
59,1.139499593504826e-08,6.664001874625058e-08,1,1,1
60,3.310646057114828e-07,6.322027276634106e-08,1,1,1
61,2.1193131370269768e-08,9.185692672385244e-08,1,1,1
62,1.494134696155297e-08,2.1073424255447017e-08,1,1,1
63,9.982971698299713e-08,6.664001874625058e-08,1,1,1
64,7.85481203169717e-08,6.664001874625058e-08,1,1,1
65,4.1878974194495115e-08,8.429369702178808e-08,1,1,1
66,6.324463409207168e-08,1.0106459234841571e-07,1,1,1
67,9.877975883450837e-08,6.322027276634106e-08,1,1,1
68,4.682745187906726e-08,9.424321830774487e-08,1,1,1
69,3.0943023889205264e-07,1.332800374925012e-07,1,1,1
70,5.066056150523196e-08,1.3818768405162858e-07,1,1,1
71,5.5377059616041884e-08,1.3160349229466696e-07,1,1,1
72,5.3070546573898875e-08,4.712160915387242e-08,1,1,1
73,1.957681883046143e-07,2.346637211445519e-07,1,1,1
74,2.416120027631328e-07,2.159383408157448e-07,1,1,1
75,2.5248171955643795e-07,7.300048299977716e-08,1,1,1
76,4.5141324221873323e-08,1.1542389828584848e-07,1,1,1
77,1.4912690187527863e-08,1.4751396978812924e-07,1,1,1
78,6.126006214404163e-08,1.0323827311807144e-07,1,1,1
79,1.3037202346844099e-07,1.332800374925012e-07,1,1,1
80,1.7360518262647687e-07,1.6049041769309372e-07,1,1,1
81,2.024120055601366e-08,1.788139343261721e-07,1,1,1
82,2.0645520640920157e-07,1.5485740967710726e-07,1,1,1
83,3.016505846563121e-07,1.1151007970493862e-07,1,1,1
84,1.735849476689122e-07,6.322027276634106e-08,1,1,1
85,2.0631117590773546e-07,1.504943510645939e-07,1,1,1
86,3.357648620768685e-07,1.591008641128439e-07,1,1,1
87,1.210589778336835e-07,7.884953353001449e-08,1,1,1
88,2.1778039324357775e-07,4.712160915387242e-08,1,1,1
89,1.6146045629575318e-07,2.2598729860936304e-07,1,1,1
90,1.2974933626385408e-07,1.1151007970493862e-07,1,1,1
91,1.0019772028132911e-07,1.5196262340524166e-07,1,1,1
92,1.265670334261995e-07,1.332800374925012e-07,1,1,1
93,1.7145985888435564e-07,6.664001874625058e-08,1,1,1
94,9.567950913944447e-08,2.7232865814115286e-07,1,1,1
95,2.04026753246305e-07,5.16191365590357e-08,1,1,1
96,1.66019693433248e-07,1.3978528260658483e-07,1,1,1
97,2.4391759238012073e-07,1.7631291696726156e-07,1,1,1
98,2.6810197581738874e-07,1.5485740967710726e-07,1,1,1
99,3.0476811001110896e-07,1.4136482746161737e-07,1,1,1
100,2.762942110586451e-07,1.534168443230839e-07,1,1,1
101,5.723461255359736e-08,5.960464477539064e-08,1,1,1
102,2.9062410944606033e-07,1.1151007970493862e-07,1,1,1
103,2.662887286268478e-07,8.161702118890975e-08,1,1,1
104,3.6335444996929726e-07,5.575503985246929e-08,1,1,1
105,8.235179360666607e-08,5.575503985246929e-08,1,1,1
106,2.692167730631967e-07,1.2287812309317777e-07,1,1,1
107,4.64513993832642e-07,9.884312124119404e-08,1,1,1
108,9.820517422983276e-08,1.5485740967710726e-07,1,1,1
109,4.332353332393003e-08,1.504943510645939e-07,1,1,1
110,1.6394862903286408e-08,1.1920928955078133e-07,1,1,1
111,1.167568888798501e-07,1.7631291696726156e-07,1,1,1
112,1.7278604152123569e-07,2.9276136613471166e-07,1,1,1
113,5.824191192936106e-08,1.9198803196437874e-07,1,1,1
114,3.582867880347346e-08,1.9655981597711058e-07,1,1,1
115,7.561578559979287e-08,5.960464477539064e-08,1,1,1
116,4.892205186142694e-08,1.576990670600291e-07,1,1,1
117,8.984804971270038e-08,2.0754915888881898e-07,1,1,1
118,5.040460817827985e-08,4.712160915387242e-08,1,1,1
119,4.196882252911056e-08,8.161702118890975e-08,1,1,1
120,1.3815781383520508e-07,1.6858739404357632e-07,1,1,1
121,1.3365924361744319e-07,1.5628469708117136e-07,1,1,1
122,9.67803913891586e-08,1.8371385344770506e-07,1,1,1
123,7.172468227765072e-08,1.7120130796843874e-07,1,1,1
124,4.966405209487957e-08,1.99920056238752e-07,1,1,1
125,1.1378626831038477e-07,7.300048299977716e-08,1,1,1
126,5.767454698554711e-08,1.6186804311275822e-07,1,1,1
127,4.87593641101323e-08,1.8491854736195318e-07,1,1,1
128,1.318531515877404e-07,9.424321830774487e-08,1,1,1
129,7.417122207450521e-08,1.1151007970493862e-07,1,1,1
130,9.038861158772259e-08,1.7120130796843874e-07,1,1,1
131,8.038441984280473e-08,1.1348386266624797e-07,1,1,1
132,3.068543983084786e-08,1.3493575361575816e-07,1,1,1
133,4.575853693563509e-08,7.884953353001449e-08,1,1,1
134,6.917890399277803e-08,1.659323085197815e-07,1,1,1
135,9.847350789775476e-08,1.7120130796843874e-07,1,1,1
136,1.971474381882127e-08,8.429369702178808e-08,1,1,1
137,1.8254995641380741e-07,1.8005141576520485e-07,1,1,1
138,2.057345242277732e-07,7.884953353001449e-08,1,1,1
139,1.445841000300789e-07,1.460009659995544e-07,1,1,1
140,1.5110764903293675e-07,1.1733186057227575e-07,1,1,1
141,1.2549744447966737e-07,3.6500241499888574e-08,1,1,1
142,1.2371506783735676e-07,1.0106459234841571e-07,1,1,1
143,1.3523254290649771e-07,4.712160915387242e-08,1,1,1
144,1.2213686609593608e-07,1.2818463544611084e-07,1,1,1
145,4.116810742467639e-08,1.1920928955078133e-07,1,1,1
146,2.292178243629141e-08,2.021291846968317e-07,1,1,1
147,5.982455105120325e-08,1.504943510645939e-07,1,1,1
148,1.1043212604605011e-07,9.884312124119404e-08,1,1,1
149,4.2622656551149324e-08,5.960464477539064e-08,1,1,1
150,7.092341678284762e-08,1.2105760581248948e-07,1,1,1
151,5.684623023087319e-08,1.0536712127723512e-07,1,1,1
152,6.03714991417564e-08,1.332800374925012e-07,1,1,1
153,1.0774921832948412e-07,1.460009659995544e-07,1,1,1
154,9.084323522567282e-08,2.2302015940987762e-07,1,1,1
155,9.702980730264893e-08,1.7631291696726156e-07,1,1,1
156,3.922686885476106e-08,1.2287812309317777e-07,1,1,1
157,4.46783008803224e-08,1.6049041769309372e-07,1,1,1
158,5.400812294812025e-08,1.9768624248238833e-07,1,1,1
159,5.658493291783392e-08,6.664001874625058e-08,1,1,1
160,1.0411437286185176e-07,1.8491854736195318e-07,1,1,1
161,1.0064513940275748e-07,4.712160915387242e-08,1,1,1
162,7.475468853428017e-08,5.960464477539064e-08,1,1,1
163,1.29570657239673e-07,1.4751396978812924e-07,1,1,1
164,1.061475393145777e-07,1.5485740967710726e-07,1,1,1
165,1.297445083933571e-07,1.6323404237781964e-07,1,1,1
166,9.34258606975859e-08,1.0323827311807144e-07,1,1,1
167,1.490251902631778e-07,8.940696716308596e-08,1,1,1
168,1.6808488904925442e-07,1.1151007970493862e-07,1,1,1
169,9.264349832906399e-08,7.884953353001449e-08,1,1,1
170,1.237238353164732e-07,1.0950072449966577e-07,1,1,1
171,3.775479482009209e-08,1.2990531157078375e-07,1,1,1
172,9.844637841661095e-08,6.664001874625058e-08,1,1,1
173,4.841998414318752e-08,1.3493575361575816e-07,1,1,1
174,6.560162778371388e-08,1.8966081829902343e-07,1,1,1
175,1.7348884245040165e-07,2.269677253324963e-07,1,1,1
176,4.819854187217444e-08,1.460009659995544e-07,1,1,1
177,8.02463478494474e-08,1.1920928955078133e-07,1,1,1
178,1.011264704197933e-07,1.264405455326822e-07,1,1,1
179,1.6729026905572114e-07,1.9082797281243975e-07,1,1,1
180,5.4292321756022295e-08,1.2818463544611084e-07,1,1,1
181,5.597354480086211e-08,1.6858739404357632e-07,1,1,1
182,1.2853877708217135e-07,1.332800374925012e-07,1,1,1
183,1.1286710632259827e-07,5.16191365590357e-08,1,1,1
184,7.515787162605257e-08,8.161702118890975e-08,1,1,1
185,1.1486861372300707e-07,1.8611544365878127e-07,1,1,1
186,1.4030919191247606e-07,2.0967792390987746e-07,1,1,1
187,4.821550471629368e-08,2.384185791015631e-07,1,1,1
188,1.2491580838049117e-07,1.5485740967710726e-07,1,1,1
189,5.067026699476407e-08,1.7120130796843874e-07,1,1,1
190,9.718885360075435e-08,1.490116119384767e-07,1,1,1
191,1.1015686567777966e-07,2.45756246186356e-07,1,1,1
192,1.0457499191847601e-07,1.3493575361575816e-07,1,1,1
193,6.613312952391543e-08,2.0647654623614315e-07,1,1,1
194,5.641758841558352e-08,8.688795409866128e-08,1,1,1
195,1.8019673170733857e-07,1.6858739404357632e-07,1,1,1
196,1.5206929500086108e-07,2.1073424255447054e-07,1,1,1
197,9.275195681541425e-08,4.2146848510894035e-08,1,1,1
198,9.703498856468288e-08,1.3657139822709094e-07,1,1,1
199,1.4252973073151276e-07,1.0950072449966577e-07,1,1,1
200,1.277888942621523e-07,2.9802322387695312e-08,1,1,1
201,4.6700342741579375e-08,6.664001874625058e-08,1,1,1
202,4.074762268317572e-08,1.264405455326822e-07,1,1,1
203,1.4810513194267714e-08,1.6049041769309372e-07,1,1,1
204,5.116241444313254e-08,1.3657139822709094e-07,1,1,1
205,1.4573970247665134e-07,1.0323827311807144e-07,1,1,1
206,7.027153167282783e-08,1.490116119384767e-07,1,1,1
207,6.141665574199755e-08,1.1542389828584848e-07,1,1,1
208,9.159979123658462e-08,7.598131170262078e-08,1,1,1
209,7.474273210883705e-08,6.664001874625058e-08,1,1,1
210,4.715743407619816e-08,1.1348386266624797e-07,1,1,1
211,1.0888053926208224e-08,1.1733186057227575e-07,1,1,1
212,1.2132094250395335e-07,4.712160915387242e-08,1,1,1
213,9.94164742117131e-08,1.1542389828584848e-07,1,1,1
