target_id,pos_error_m,rot_error_rad,num_iterations,converged
143,1.268733606129e-03,8.592766377613e-04,15.000000,1
144,3.202171999616e-03,2.201953656288e-03,12.000000,1
145,4.239299375569e-03,2.686751591687e-03,14.000000,1
146,8.512930682318e-03,4.659492364587e-04,14.000000,1
147,7.903205008291e-03,7.035576118881e-03,22.000000,1
148,2.752469163000e-03,4.609745315087e-03,20.000000,1
149,4.881460409882e-03,1.421243219448e-03,26.000000,1
150,8.937895022942e-04,1.354507731052e-03,18.000000,1
151,2.558511312972e-03,1.015002486484e-03,14.000000,1
152,9.048888163190e-04,0.000000000000e+00,16.000000,1
153,3.524097346373e-03,1.564118434032e-03,13.000000,1
154,5.176124415865e-03,2.624719357732e-03,14.000000,1
155,2.655090764499e-03,6.581198717301e-03,16.000000,1
156,6.400734672117e-03,8.054356164128e-03,14.000000,1
157,3.240772606513e-03,3.790037067855e-03,15.000000,1
158,6.048739650715e-03,5.374002597642e-03,13.000000,1
159,2.654497125329e-04,1.985887186872e-04,18.000000,1
160,1.164067719372e-03,1.230574580450e-03,15.000000,1
161,3.453334950566e-04,4.332564975155e-04,14.000000,1
162,9.081594611365e-03,9.787825522068e-03,15.000000,1
163,6.916240870500e-03,1.047504249176e-03,17.000000,1
164,8.298396984164e-03,1.129411606146e-02,16.000000,1
165,5.941681650942e-03,4.645266598350e-03,12.000000,1
166,3.515259515330e-03,7.670228046428e-04,16.000000,1
167,7.604307139072e-04,5.874364755203e-04,17.000000,1
168,4.269044017537e-03,2.792858214760e-03,15.000000,1
169,4.414952020662e-03,4.553542802222e-04,16.000000,1
170,3.327205108973e-04,1.923295701010e-04,20.000000,1
171,9.213768802563e-03,8.451367857191e-03,15.000000,1
172,6.058802335981e-03,6.312599951652e-03,14.000000,1
173,3.868131816292e-03,3.990950776618e-03,13.000000,1
174,1.229775889979e-03,0.000000000000e+00,18.000000,1
175,5.089130347343e-03,5.229110203857e-04,13.000000,1
176,9.634116868364e-03,3.104086708047e-03,19.000000,1
177,7.951297773448e-03,2.463267674311e-03,15.000000,1
178,2.209601025184e-04,1.033903167659e-03,16.000000,1
179,4.629066658998e-03,1.879488121052e-03,17.000000,1
180,7.161067957122e-04,8.062216192269e-04,22.000000,1
181,1.286327123651e-03,0.000000000000e+00,23.000000,1
182,5.569794372551e-03,7.225673237561e-04,16.000000,1
183,3.062180028478e-03,5.476048205588e-04,22.000000,1
184,9.422396301958e-03,1.372729983361e-02,22.000000,1
185,1.545996229691e-03,7.824881986818e-04,19.000000,1
186,7.725558523239e-03,1.166542151826e-03,18.000000,1
187,4.396539958593e-03,1.130057546980e-03,24.000000,1
188,1.081392266634e-03,4.316639374293e-04,18.000000,1
189,9.575331725576e-03,1.450657061313e-03,17.000000,1
190,4.961057918983e-03,7.196654122788e-03,15.000000,1
191,8.437586188927e-04,1.878049259715e-03,15.000000,1
192,5.452297454412e-03,5.102377798670e-03,16.000000,1
193,9.453735710243e-03,3.591319554397e-03,16.000000,1
194,4.310346928466e-04,5.072893348986e-04,26.000000,1
195,9.111837621631e-03,1.139362216569e-02,28.000000,1
196,1.570546915336e-03,4.569452405647e-04,14.000000,1
197,7.904848484288e-04,4.435680107081e-04,14.000000,1
198,7.919001086869e-03,1.537011760259e-03,14.000000,1
199,6.717309216373e-03,6.341694339303e-03,15.000000,1
200,4.096900304373e-03,1.347755360171e-03,14.000000,1
201,5.201159141348e-03,1.492047036333e-03,15.000000,1
202,3.120810135453e-03,6.216489701249e-04,13.000000,1
203,5.931869357688e-04,3.745322166479e-04,15.000000,1
204,8.324349990231e-03,3.764136509892e-03,17.000000,1
205,1.232705670508e-03,0.000000000000e+00,19.000000,1
206,3.001295036692e-03,6.198381023709e-04,19.000000,1
207,2.539098718271e-03,4.054015136440e-03,16.000000,1
208,3.828551016059e-04,6.175178663600e-04,18.000000,1
209,4.727339612864e-03,2.750544828187e-03,12.000000,1
210,1.779058861673e-03,9.449610116897e-04,17.000000,1
211,6.373343805718e-03,1.955803062345e-04,16.000000,1
212,4.728066292515e-03,8.019080425786e-04,20.000000,1
213,4.865754878269e-03,6.617939955635e-04,14.000000,1
214,8.183049533671e-03,4.275659104284e-03,22.000000,1
215,9.759507569948e-04,2.626628955003e-04,15.000000,1
216,1.754704189307e-03,1.102794084839e-03,15.000000,1
217,4.681508804218e-03,8.898171699564e-04,17.000000,1
218,2.099923434891e-03,1.362932700812e-03,30.000000,1
219,2.918907041034e-03,5.102625816367e-03,17.000000,1
220,5.678193864215e-03,7.000064318758e-03,17.000000,1
221,6.281635603682e-03,4.118786493279e-03,15.000000,1
222,1.424116938717e-03,1.549493860277e-03,21.000000,1
223,1.300773763053e-03,9.729804686341e-04,13.000000,1
224,6.036681568093e-03,2.078294487129e-03,25.000000,1
