N,graph_mode,repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
100,off,0,1.4e-05,0.011744,0.002408,7.01497602,0.0117119998,7.065092,0
100,off,1,1.3e-05,0.0114879999,0.002336,7.01312017,0.0116800005,7.064119,0
100,off,2,1.4e-05,0.0118720001,0.002758,7.01001596,0.0116800005,7.057656,0
100,off,3,1.3e-05,0.0116800005,0.002517,7.01356792,0.0107840002,7.061468,0
100,off,4,1.4e-05,0.0114559997,0.00223,7.01900816,0.0103040002,7.068584,0
100,off,5,1.4e-05,0.0112960003,0.002655,7.00963211,0.011744,7.057531,0
100,off,6,1.4e-05,0.0114240004,0.002599,7.0159359,0.0106880004,7.059293,0
100,off,7,1.4e-05,0.0156479999,0.002222,6.93599987,0.00591999991,7.141546,0
100,off,8,1.4e-05,0.0141759999,0.002842,8.66499233,0.0123199997,8.718098,0
100,off,9,1.5e-05,0.0172799993,0.003173,6.80204821,0.0114240004,6.975055,0
100,off,10,1.3e-05,0.01712,0.004047,6.72899199,0.00412799977,6.774136,0
100,off,11,1.3e-05,0.0129920002,0.005858,6.30223989,0.00499199983,6.339574,0
100,off,12,1.4e-05,0.0120000001,0.004046,6.15791988,0.0110400002,6.368013,0
100,off,13,1.4e-05,0.0122560002,0.004138,6.2432642,0.00463999994,6.280942,0
100,off,14,1.4e-05,0.0152639998,0.003335,6.24070406,0.00518399989,6.286354,0
100,off,15,1.5e-05,0.0120959999,0.003206,6.23526382,0.0116800005,6.286374,0
100,off,16,1.3e-05,0.011616,0.003459,6.24054384,0.00412799977,6.277418,0
100,off,17,1.5e-05,0.0163519997,0.004049,6.23974419,0.0114879999,6.29404,0
100,off,18,1.2e-05,0.0108160004,0.002298,6.24639988,0.00543999998,6.284108,0
100,off,19,1.4e-05,0.0151040005,0.002594,6.15462399,0.00528000016,6.200653,0
100,off,20,1.4e-05,0.0155520001,0.002505,6.24486399,0.011616,6.301903,0
100,off,21,1.4e-05,0.0112960003,0.002722,6.24406385,0.0115839997,6.292432,0
100,off,22,1.3e-05,0.0115200002,0.002343,6.24809599,0.0114559997,6.293858,0
100,off,23,1.4e-05,0.0113920001,0.002202,6.24028778,0.0105919996,6.289628,0
100,off,24,1.4e-05,0.0112640001,0.002464,6.24118423,0.0106880004,6.285725,0
100,off,25,1.4e-05,0.0111039998,0.002767,6.24223995,0.00508800009,6.278907,0
100,off,26,1.5e-05,0.0118399998,0.002541,6.23923206,0.0105600003,6.285451,0
100,off,27,1.4e-05,0.0107840002,0.002281,6.23996782,0.0116800005,6.284596,0
100,off,28,1.4e-05,0.0106560001,0.002311,6.24521589,0.0113599999,6.291595,0
100,off,29,1.3e-05,0.011008,0.002424,6.26326418,0.0117119998,6.31138,0
100,off,30,1.4e-05,0.0114240004,0.002525,6.24035215,0.0106560001,6.282684,0
100,off,31,1.2e-05,0.0164160002,0.002234,6.23571205,0.0117119998,6.290646,0
100,off,32,1.3e-05,0.0113920001,0.002317,6.23808002,0.00463999994,6.276437,0
100,off,33,1.3e-05,0.0167040005,0.002681,6.24435186,0.0106239999,6.300727,0
100,off,34,1.3e-05,0.0113279996,0.002213,6.24495983,0.0107519999,6.291101,0
100,off,35,1.3e-05,0.0113279996,0.002389,6.24092817,0.00521600014,6.279478,0
100,off,36,1.4e-05,0.0131839998,0.002681,6.24902391,0.0105600003,6.298676,0
100,off,37,1.5e-05,0.0156800002,0.002411,6.24492788,0.0117119998,6.298421,0
100,off,38,1.4e-05,0.0111680003,0.002277,6.23747206,0.0105600003,6.284066,0
100,off,39,1.4e-05,0.0112319998,0.002213,6.21270418,0.0132799996,6.60824,0
100,off,40,0.00015,0.045984,0.026147,6.598176,0.0117119998,6.696691,0
100,off,41,1.4e-05,0.0118720001,0.003736,7.49590397,0.0130559998,8.013792,0
100,off,42,1.4e-05,0.0165119991,0.002443,6.7609601,0.0107199997,7.151429,0
100,off,43,1.3e-05,0.0122239999,0.003782,6.37411213,0.0116480002,6.422322,0
100,off,44,1.4e-05,0.0111039998,0.003444,6.42867184,0.00463999994,6.466177,0
100,off,45,1.3e-05,0.0121600004,0.004346,6.2436161,0.00444799988,6.282858,0
100,off,46,1.4e-05,0.0162879992,0.003495,6.23987198,0.00422400003,6.286559,0
100,off,47,1.3e-05,0.0124159995,0.004151,6.15766382,0.0105919996,6.207623,0
100,off,48,1.3e-05,0.0117119998,0.007682,6.24377584,0.0105600003,6.291209,0
100,off,49,1.4e-05,0.0113920001,0.004393,6.24406385,0.0116480002,6.291233,0
100,off,50,1.2e-05,0.0116480002,0.00467,6.23958397,0.0114240004,6.286035,0
100,off,51,1.4e-05,0.0115520004,0.004606,6.56300783,0.0112960003,6.720268,0
100,off,52,1.3e-05,0.016384,0.004106,6.37993622,0.0115839997,6.434925,0
100,off,53,1.4e-05,0.01088,0.002632,6.24223995,0.0106239999,6.291092,0
100,off,54,1.3e-05,0.0113279996,0.002472,6.23977613,0.0113920001,6.286357,0
100,off,55,1.4e-05,0.0111039998,0.003468,6.23507214,0.00486399978,6.271304,0
100,off,56,1.4e-05,0.0115200002,0.00395,6.23878384,0.00515200011,6.275241,0
100,off,57,1.4e-05,0.0113920001,0.002967,6.23980808,0.0105600003,6.286431,0
100,off,58,1.3e-05,0.0109120002,0.00283,6.24665594,0.0105600003,6.293042,0
100,off,59,1.3e-05,0.0108160004,0.002616,6.24294376,0.0112640001,6.283218,0
100,off,60,1.4e-05,0.0113279996,0.00214,6.34822416,0.0115839997,6.394983,0
100,off,61,1.4e-05,0.0114879999,0.002288,6.24012804,0.0106880004,6.288458,0
100,off,62,1.5e-05,0.0113599999,0.002136,6.23913622,0.0106239999,6.290103,0
100,off,63,1.4e-05,0.0114240004,0.002534,6.242208,0.0115839997,6.289079,0
100,off,64,1.4e-05,0.0112960003,0.002396,6.23894405,0.0116480002,6.285728,0
100,off,65,1.3e-05,0.0112960003,0.002675,6.24659204,0.0106560001,6.294491,0
100,off,66,1.2e-05,0.0110719996,0.002281,6.16099215,0.0115200002,6.206345,0
100,off,67,1.4e-05,0.0114879999,0.002547,6.16387177,0.0105919996,6.211684,0
100,off,68,1.3e-05,0.0111680003,0.002272,6.23910379,0.0106560001,6.285506,0
100,off,69,1.4e-05,0.0112640001,0.002178,6.2432642,0.0106560001,6.291986,0
100,off,70,1.3e-05,0.0111680003,0.002151,6.25030422,0.0114240004,6.298261,0
100,off,71,1.3e-05,0.011616,0.002621,6.24944019,0.0106560001,6.299597,0
100,off,72,1.3e-05,0.0115839997,0.002224,8.96723175,0.013696,9.751357,0
100,off,73,1.5e-05,0.0165119991,0.004426,6.66864014,0.0115200002,7.025012,0
100,off,74,1.3e-05,0.0152960001,0.006141,6.62851191,0.00460800016,6.681594,0
100,off,75,1.4e-05,0.0152319996,0.005934,6.5234561,0.00457599992,6.564016,0
100,off,76,1.4e-05,0.0156800002,0.00362,6.24163198,0.0113920001,6.296654,0
100,off,77,1.4e-05,0.011008,0.002408,6.24246407,0.0106880004,6.288141,0
100,off,78,1.3e-05,0.0109759998,0.002658,6.16646385,0.0106880004,6.21252,0
100,off,79,1.4e-05,0.0111999996,0.002368,6.24118423,0.0105280001,6.286817,0
100,off,80,1.4e-05,0.0108160004,0.002223,6.24438381,0.0115839997,6.289456,0
100,off,81,1.2e-05,0.0106880004,0.002225,6.17020798,0.011616,6.216834,0
100,off,82,1.3e-05,0.011616,0.002656,6.24028778,0.0116480002,6.288422,0
100,off,83,1.4e-05,0.0117760003,0.002546,6.15593576,0.0105919996,6.203619,0
100,off,84,1.4e-05,0.0113279996,0.002309,6.24547195,0.0106239999,6.292586,0
100,off,85,1.4e-05,0.020064,0.002312,6.23436785,0.0114559997,6.288998,0
100,off,86,1.3e-05,0.0119679999,0.002493,6.24703979,0.0106560001,6.293628,0
100,off,87,1.5e-05,0.011136,0.002413,6.24281597,0.0105600003,6.286896,0
100,off,88,1.3e-05,0.0114559997,0.002457,6.24057579,0.0113599999,6.285219,0
100,off,89,1.4e-05,0.0108160004,0.00232,6.24684811,0.0107840002,6.293685,0
100,off,90,1.4e-05,0.0115520004,0.002858,6.24908781,0.0107199997,6.297327,0
100,off,91,1.4e-05,0.011616,0.002281,6.24553585,0.0106239999,6.291137,0
100,off,92,1.2e-05,0.0114559997,0.002242,6.24675179,0.0106239999,6.292779,0
100,off,93,1.3e-05,0.011136,0.002283,6.24166393,0.0106239999,6.287412,0
100,off,94,1.4e-05,0.0203840006,0.002505,6.24230385,0.0106560001,6.297139,0
100,off,95,1.4e-05,0.0115200002,0.002369,6.23497581,0.0115839997,6.281336,0
100,off,96,1.3e-05,0.0109759998,0.002301,6.23958397,0.0117119998,6.284723,0
100,off,97,1.3e-05,0.0110400002,0.002368,6.25222397,0.0107199997,6.298638,0
100,off,98,1.2e-05,0.0210560001,0.002387,6.23827219,0.00521600014,6.28497,0
100,off,99,1.3e-05,0.0154240001,0.002388,6.24287987,0.0116800005,6.299444,0
100,capture_replay,0,2.6e-05,0.0,0.016175,6.76255989,0.0,6.787585,0
100,capture_replay,1,2e-05,0.0,0.006709,6.60841608,0.0,6.620293,0
100,capture_replay,2,1.3e-05,0.0,0.005911,6.18492794,0.0,6.199151,0
100,capture_replay,3,1.5e-05,0.0,0.007225,7.8493762,0.0,7.864462,0
100,capture_replay,4,1.3e-05,0.0,0.006526,7.51523209,0.0,7.52709,0
100,capture_replay,5,1.4e-05,0.0,0.004875,6.83196783,0.0,6.845194,0
100,capture_replay,6,1.4e-05,0.0,0.006435,6.70691204,0.0,6.719528,0
100,capture_replay,7,1.4e-05,0.0,0.006297,6.3213439,0.0,6.335211,0
100,capture_replay,8,1.4e-05,0.0,0.005985,8.37856007,0.0,8.394316,0
100,capture_replay,9,1.4e-05,0.0,0.006376,7.01711988,0.0,7.030909,0
100,capture_replay,10,2.2e-05,0.0,0.006218,6.75523186,0.0,6.768687,0
100,capture_replay,11,1.3e-05,0.0,0.005974,6.63350391,0.0,6.646558,0
100,capture_replay,12,1.4e-05,0.0,0.00581,6.83276796,0.0,6.84962,0
100,capture_replay,13,1.4e-05,0.0,0.00614,8.13542366,0.0,8.150709,0
100,capture_replay,14,1.3e-05,0.0,0.005519,6.82444811,0.0,6.836211,0
100,capture_replay,15,1.4e-05,0.0,0.006371,7.20777607,0.0,7.222483,0
100,capture_replay,16,1.5e-05,0.0,0.006267,6.18064022,0.0,6.196488,0
100,capture_replay,17,1.2e-05,0.0,0.005912,6.88694382,0.0,6.900062,0
100,capture_replay,18,1.4e-05,0.0,0.005542,8.35548782,0.0,8.36849,0
100,capture_replay,19,1.4e-05,0.0,0.005233,6.70188808,0.0,6.713374,0
100,capture_replay,20,1.3e-05,0.0,0.005608,7.19510412,0.0,7.209555,0
100,capture_replay,21,1.4e-05,0.0,0.006826,6.57369614,0.0,6.589549,0
100,capture_replay,22,1.4e-05,0.0,0.006761,8.15913582,0.0,8.173103,0
100,capture_replay,23,1.4e-05,0.0,0.006378,7.24828815,0.0,7.260261,0
100,capture_replay,24,1.5e-05,0.0,0.006622,6.80847979,0.0,6.823987,0
100,capture_replay,25,1.5e-05,0.0,0.007136,6.64646387,0.0,6.660555,0
100,capture_replay,26,1.3e-05,0.0,0.006113,6.89539194,0.0,6.915384,0
100,capture_replay,27,1.5e-05,0.0,0.006984,8.20569611,0.0,8.220844,0
100,capture_replay,28,1.4e-05,0.0,0.005852,6.8343358,0.0,6.845656,0
100,capture_replay,29,1.4e-05,0.0,0.005369,7.17868805,0.0,7.191598,0
100,capture_replay,30,1.4e-05,0.0,0.005975,6.18064022,0.0,6.200827,0
100,capture_replay,31,1.3e-05,0.0,0.00589,6.65513611,0.0,6.66911,0
100,capture_replay,32,1.5e-05,0.0,0.007122,8.50828838,0.0,8.521948,0
100,capture_replay,33,1.3e-05,0.0,0.00566,6.62806416,0.0,6.640833,0
100,capture_replay,34,1.4e-05,0.0,0.006184,6.97097588,0.0,6.984527,0
100,capture_replay,35,1.4e-05,0.0,0.006392,6.32041597,0.0,6.332073,0
100,capture_replay,36,1.4e-05,0.0,0.005277,7.94384003,0.0,7.958206,0
100,capture_replay,37,1.3e-05,0.0,0.005629,7.22182417,0.0,7.232961,0
100,capture_replay,38,1.4e-05,0.0,0.005437,6.74966383,0.0,6.762612,0
100,capture_replay,39,1.3e-05,0.0,0.005905,6.70729589,0.0,6.720301,0
100,capture_replay,40,1.4e-05,0.0,0.005168,6.71843195,0.0,6.730588,0
100,capture_replay,41,1.3e-05,0.0,0.005808,8.21424007,0.0,8.227075,0
100,capture_replay,42,1.4e-05,0.0,0.00483,6.61091185,0.0,6.621428,0
100,capture_replay,43,1.3e-05,0.0,0.005038,7.20620823,0.0,7.219091,0
100,capture_replay,44,1.4e-05,0.0,0.005543,6.18147182,0.0,6.19384,0
100,capture_replay,45,1.4e-05,0.0,0.005455,6.80015993,0.0,6.814554,0
100,capture_replay,46,1.4e-05,0.0,0.006336,8.26876831,0.0,8.281202,0
100,capture_replay,47,1.3e-05,0.0,0.004777,6.68723202,0.0,6.698067,0
100,capture_replay,48,1.4e-05,0.0,0.004887,7.11436796,0.0,7.126462,0
100,capture_replay,49,1.3e-05,0.0,0.004895,6.18512011,0.0,6.199078,0
100,capture_replay,50,1.4e-05,0.0,0.006269,7.84988785,0.0,7.865422,0
100,capture_replay,51,1.4e-05,0.0,0.00597,7.39769602,0.0,7.410182,0
100,capture_replay,52,1.4e-05,0.0,0.005076,6.8335681,0.0,6.846758,0
100,capture_replay,53,1.3e-05,0.0,0.006646,6.60739183,0.0,6.621236,0
100,capture_replay,54,1.4e-05,0.0,0.006167,6.32636786,0.0,6.339062,0
100,capture_replay,55,1.5e-05,0.0,0.006169,8.63270378,0.0,8.650308,0
100,capture_replay,56,1.4e-05,0.0,0.00686,6.38371181,0.0,6.394865,0
100,capture_replay,57,1.4e-05,0.0,0.006166,6.67785597,0.0,6.690921,0
100,capture_replay,58,1.4e-05,0.0,0.006481,6.9134078,0.0,6.927007,0
100,capture_replay,59,1.4e-05,0.0,0.005795,6.49753618,0.0,6.508963,0
100,capture_replay,60,1.4e-05,0.0,0.005027,7.68870401,0.0,7.701338,0
100,capture_replay,61,1.2e-05,0.0,0.005623,7.0472002,0.0,7.060579,0
100,capture_replay,62,1.4e-05,0.0,0.005558,8.95392036,0.0,8.971972,0
100,capture_replay,63,1.3e-05,0.0,0.007573,6.46601582,0.0,6.482962,0
100,capture_replay,64,1.3e-05,0.0,0.007794,8.01398373,0.0,8.029725,0
100,capture_replay,65,1.2e-05,0.0,0.006572,7.65513611,0.0,7.672035,0
100,capture_replay,66,1.3e-05,0.0,0.006925,6.74336004,0.0,6.786459,0
100,capture_replay,67,2e-05,0.0,0.025891,6.67769623,0.0,6.71656,0
100,capture_replay,68,1.7e-05,0.0,0.018923,6.32982397,0.0,6.348776,0
100,capture_replay,69,1.4e-05,0.0,0.007702,8.56799984,0.0,8.584925,0
100,capture_replay,70,1.4e-05,0.0,0.006649,6.60438395,0.0,6.618235,0
100,capture_replay,71,1.4e-05,0.0,0.006482,6.9349761,0.0,6.949486,0
100,capture_replay,72,1.4e-05,0.0,0.007891,6.45270395,0.0,6.463007,0
100,capture_replay,73,1.7e-05,0.0,0.005001,6.72697592,0.0,6.738907,0
100,capture_replay,74,1.3e-05,0.0,0.005504,8.29977608,0.0,8.312186,0
100,capture_replay,75,1.4e-05,0.0,0.005221,6.61241579,0.0,6.622641,0
100,capture_replay,76,1.5e-05,0.0,0.004674,7.11696005,0.0,7.128514,0
100,capture_replay,77,1.3e-05,0.0,0.004939,6.18473577,0.0,6.199249,0
100,capture_replay,78,1.4e-05,0.0,0.006024,6.65510416,0.0,6.668132,0
100,capture_replay,79,1.4e-05,0.0,0.006293,8.3741436,0.0,8.386572,0
100,capture_replay,80,1.3e-05,0.0,0.004954,6.85046387,0.0,6.864185,0
100,capture_replay,81,1.5e-05,0.0,0.006311,6.69830418,0.0,6.711864,0
100,capture_replay,82,1.4e-05,0.0,0.006087,6.31654406,0.0,6.329415,0
100,capture_replay,83,1.4e-05,0.0,0.005487,8.65040016,0.0,8.66532,0
100,capture_replay,84,1.4e-05,0.0,0.006108,6.7432642,0.0,6.755179,0
100,capture_replay,85,1.4e-05,0.0,0.005389,6.66009617,0.0,6.673091,0
100,capture_replay,86,1.3e-05,0.0,0.006349,6.70179176,0.0,6.722842,0
100,capture_replay,87,1.7e-05,0.0,0.009202,7.83871984,0.0,7.853195,0
100,capture_replay,88,1.4e-05,0.0,0.006131,7.20739222,0.0,7.220055,0
100,capture_replay,89,1.5e-05,0.0,0.005647,6.41411209,0.0,6.424584,0
100,capture_replay,90,1.4e-05,0.0,0.005362,7.02963209,0.0,7.042485,0
100,capture_replay,91,2e-05,0.0,0.006287,6.17952013,0.0,6.193465,0
100,capture_replay,92,1.5e-05,0.0,0.005944,7.84774399,0.0,7.865551,0
100,capture_replay,93,1.4e-05,0.0,0.007171,7.24742413,0.0,7.259656,0
100,capture_replay,94,1.4e-05,0.0,0.005215,6.8448,0.0,6.855927,0
100,capture_replay,95,1.9e-05,0.0,0.005065,6.60438395,0.0,6.618596,0
100,capture_replay,96,2.3e-05,0.0,0.006919,6.18227196,0.0,6.197772,0
100,capture_replay,97,1.4e-05,0.0,0.007676,7.77590418,0.0,7.792564,0
100,capture_replay,98,1.4e-05,0.0,0.006523,7.5224638,0.0,7.535126,0
100,capture_replay,99,1.3e-05,0.0,0.005264,6.84268808,0.0,6.853885,0
100,persistent_replay,0,3.9e-05,0.0,0.016358,6.39174414,0.0,6.414062,0
100,persistent_replay,1,1.3e-05,0.0,0.005948,6.92412806,0.0,6.937079,0
100,persistent_replay,2,1.3e-05,0.0,0.00623,6.53036785,0.0,6.542198,0
100,persistent_replay,3,1.5e-05,0.0,0.005374,6.67523193,0.0,6.689058,0
100,persistent_replay,4,1.4e-05,0.0,0.006277,8.21289635,0.0,8.226081,0
100,persistent_replay,5,1.3e-05,0.0,0.005261,6.60319996,0.0,6.612565,0
100,persistent_replay,6,1.3e-05,0.0,0.004505,7.13766384,0.0,7.149839,0
100,persistent_replay,7,1.4e-05,0.0,0.006312,6.181952,0.0,6.195139,0
100,persistent_replay,8,1.3e-05,0.0,0.005696,6.72723198,0.0,6.745758,0
100,persistent_replay,9,1.5e-05,0.0,0.006861,8.36828804,0.0,8.380468,0
100,persistent_replay,10,1.4e-05,0.0,0.0048,6.77449608,0.0,6.785536,0
100,persistent_replay,11,1.4e-05,0.0,0.00518,7.15075207,0.0,7.164862,0
100,persistent_replay,12,1.3e-05,0.0,0.005923,6.17971182,0.0,6.194488,0
100,persistent_replay,13,1.4e-05,0.0,0.007834,8.01705647,0.0,8.031042,0
100,persistent_replay,14,1.3e-05,0.0,0.005465,7.33343983,0.0,7.345579,0
100,persistent_replay,15,1.4e-05,0.0,0.005077,6.65945578,0.0,6.67241,0
100,persistent_replay,16,1.3e-05,0.0,0.006134,6.69945621,0.0,6.712944,0
100,persistent_replay,17,1.3e-05,0.0,0.006083,6.40572786,0.0,6.418805,0
100,persistent_replay,18,1.4e-05,0.0,0.005168,8.64377594,0.0,8.65737,0
100,persistent_replay,19,1.4e-05,0.0,0.005117,6.60374403,0.0,6.614248,0
100,persistent_replay,20,1.3e-05,0.0,0.004912,6.9401598,0.0,6.951907,0
100,persistent_replay,21,1.3e-05,0.0,0.005398,6.44415998,0.0,6.455972,0
100,persistent_replay,22,1.5e-05,0.0,0.005248,7.47158384,0.0,7.486269,0
100,persistent_replay,23,1.4e-05,0.0,0.006079,7.6184001,0.0,7.63054,0
100,persistent_replay,24,1.4e-05,0.0,0.004727,6.48799992,0.0,6.497567,0
100,persistent_replay,25,1.3e-05,0.0,0.004644,7.12275219,0.0,7.135961,0
100,persistent_replay,26,1.3e-05,0.0,0.00543,6.17990398,0.0,6.19526,0
100,persistent_replay,27,1.4e-05,0.0,0.006359,6.57260799,0.0,6.585973,0
100,persistent_replay,28,1.4e-05,0.0,0.006731,8.4499197,0.0,8.461998,0
100,persistent_replay,29,1.4e-05,0.0,0.004863,6.85683203,0.0,6.867385,0
100,persistent_replay,30,1.4e-05,0.0,0.004995,6.96332788,0.0,6.975008,0
100,persistent_replay,31,1.4e-05,0.0,0.00484,6.30592012,0.0,6.319591,0
100,persistent_replay,32,1.5e-05,0.0,0.006121,8.29043198,0.0,8.306044,0
100,persistent_replay,33,1.5e-05,0.0,0.006071,6.80748796,0.0,6.818439,0
100,persistent_replay,34,1.4e-05,0.0,0.004591,6.66793585,0.0,6.681039,0
100,persistent_replay,35,1.4e-05,0.0,0.005886,6.70720005,0.0,6.72102,0
100,persistent_replay,36,1.4e-05,0.0,0.006129,6.3288641,0.0,6.342022,0
100,persistent_replay,37,1.4e-05,0.0,0.006461,8.60374355,0.0,8.618816,0
100,persistent_replay,38,1.4e-05,0.0,0.006149,6.68614388,0.0,6.697415,0
100,persistent_replay,39,1.3e-05,0.0,0.004985,7.11433601,0.0,7.155289,0
100,persistent_replay,40,2e-05,0.0,0.025692,6.19152021,0.0,6.222232,0
100,persistent_replay,41,1.9e-05,0.0,0.017765,6.5683198,0.0,6.61687,0
100,persistent_replay,42,2.3e-05,0.0,0.021138,8.81977558,0.0,8.835346,0
100,persistent_replay,43,1.9e-05,0.0,0.006216,6.62748814,0.0,6.639253,0
100,persistent_replay,44,1.4e-05,0.0,0.005411,6.9364481,0.0,6.948673,0
100,persistent_replay,45,1.4e-05,0.0,0.005204,6.18537617,0.0,6.200182,0
100,persistent_replay,46,1.4e-05,0.0,0.006083,7.92816019,0.0,7.941493,0
100,persistent_replay,47,1.9e-05,0.0,0.00521,7.31955194,0.0,7.330811,0
100,persistent_replay,48,1.3e-05,0.0,0.004813,6.89091206,0.0,6.902839,0
100,persistent_replay,49,1.4e-05,0.0,0.004563,6.53945589,0.0,6.550764,0
100,persistent_replay,50,1.4e-05,0.0,0.004928,6.6627841,0.0,6.676686,0
100,persistent_replay,51,1.5e-05,0.0,0.005697,7.12864017,0.0,7.142821,0
100,persistent_replay,52,1.4e-05,0.0,0.005777,8.02268791,0.0,8.033997,0
100,persistent_replay,53,1.4e-05,0.0,0.004664,6.73638391,0.0,6.748537,0
100,persistent_replay,54,1.3e-05,0.0,0.006085,6.729568,0.0,6.7491,0
100,persistent_replay,55,1.4e-05,0.0,0.005601,6.53788805,0.0,6.551316,0
100,persistent_replay,56,1.3e-05,0.0,0.006244,8.519104,0.0,8.532851,0
100,persistent_replay,57,1.4e-05,0.0,0.005243,6.62054396,0.0,6.632007,0
100,persistent_replay,58,1.4e-05,0.0,0.006073,6.98617601,0.0,7.000192,0
100,persistent_replay,59,1.3e-05,0.0,0.006782,6.1776638,0.0,6.196455,0
100,persistent_replay,60,1.3e-05,0.0,0.005473,7.58691216,0.0,7.601479,0
100,persistent_replay,61,1.3e-05,0.0,0.005488,8.5089922,0.0,8.522178,0
100,persistent_replay,62,1.4e-05,0.0,0.005897,6.66908789,0.0,6.681111,0
100,persistent_replay,63,1.3e-05,0.0,0.005746,7.01164818,0.0,7.024521,0
100,persistent_replay,64,1.3e-05,0.0,0.005412,6.31551981,0.0,6.330264,0
100,persistent_replay,65,2e-05,0.0,0.006142,8.31148815,0.0,8.325509,0
100,persistent_replay,66,1.3e-05,0.0,0.005996,6.9765439,0.0,6.988084,0
100,persistent_replay,67,1.4e-05,0.0,0.004906,6.67478418,0.0,6.687225,0
100,persistent_replay,68,1.3e-05,0.0,0.005888,6.89830399,0.0,6.911954,0
100,persistent_replay,69,1.3e-05,0.0,0.005735,6.5804162,0.0,6.594908,0
100,persistent_replay,70,1.4e-05,0.0,0.00645,8.38518429,0.0,8.398391,0
100,persistent_replay,71,1.4e-05,0.0,0.006033,6.76684809,0.0,6.777132,0
100,persistent_replay,72,1.3e-05,0.0,0.005261,7.06182384,0.0,7.073798,0
100,persistent_replay,73,1.5e-05,0.0,0.005193,6.1894722,0.0,6.202373,0
100,persistent_replay,74,1.4e-05,0.0,0.005519,7.63094378,0.0,7.650887,0
100,persistent_replay,75,1.4e-05,0.0,0.006332,7.50169611,0.0,7.513882,0
100,persistent_replay,76,1.5e-05,0.0,0.004589,6.58591986,0.0,6.595461,0
100,persistent_replay,77,1.5e-05,0.0,0.004564,6.99894381,0.0,7.01135,0
100,persistent_replay,78,1.2e-05,0.0,0.005497,6.3162241,0.0,6.332391,0
100,persistent_replay,79,1.3e-05,0.0,0.006745,7.97724819,0.0,7.990943,0
100,persistent_replay,80,1.4e-05,0.0,0.005659,7.02537584,0.0,7.037958,0
100,persistent_replay,81,1.3e-05,0.0,0.005587,6.59327984,0.0,6.606446,0
100,persistent_replay,82,1.4e-05,0.0,0.006694,6.89785624,0.0,6.910541,0
100,persistent_replay,83,1.3e-05,0.0,0.005727,6.31856012,0.0,6.331972,0
100,persistent_replay,84,1.4e-05,0.0,0.00603,8.54288006,0.0,8.556909,0
100,persistent_replay,85,1.4e-05,0.0,0.006171,6.61241579,0.0,6.624141,0
100,persistent_replay,86,1.4e-05,0.0,0.005168,6.61299181,0.0,6.625971,0
100,persistent_replay,87,1.4e-05,0.0,0.005881,6.68092823,0.0,6.69698,0
100,persistent_replay,88,1.5e-05,0.0,0.005808,6.52035189,0.0,6.532805,0
100,persistent_replay,89,1.3e-05,0.0,0.005763,8.41190434,0.0,8.424728,0
100,persistent_replay,90,1.3e-05,0.0,0.005054,6.824224,0.0,6.834293,0
100,persistent_replay,91,1.3e-05,0.0,0.004624,7.0977602,0.0,7.111042,0
100,persistent_replay,92,1.3e-05,0.0,0.005703,6.18259192,0.0,6.195859,0
100,persistent_replay,93,1.5e-05,0.0,0.006237,6.67609596,0.0,6.688602,0
100,persistent_replay,94,1.4e-05,0.0,0.005277,8.61523247,0.0,8.626935,0
100,persistent_replay,95,1.3e-05,0.0,0.004528,6.70102406,0.0,6.710697,0
100,persistent_replay,96,1.4e-05,0.0,0.004577,6.91907215,0.0,6.930547,0
100,persistent_replay,97,1.4e-05,0.0,0.004715,6.31468821,0.0,6.329499,0
100,persistent_replay,98,1.3e-05,0.0,0.006245,8.39264011,0.0,8.407923,0
100,persistent_replay,99,1.3e-05,0.0,0.005646,6.68540812,0.0,6.695584,0
500,off,0,1.4e-05,0.0414079987,0.006156,28.5684471,0.00908800028,28.645384,0
500,off,1,1.3e-05,0.0399359986,0.003361,28.7100792,0.00924799964,28.784503,0
