target_id,cuda_success,curobo_success,cuda_pos_err_mm,curobo_pos_err_mm,cuda_rot_err_deg,curobo_rot_err_deg,cuda_near_limit,curobo_near_limit,winner_quality,failure_type
72,1,1,0.236001139552,0.0001028931188624084,0.0321361113111,4.978313060379714e-06,0,0,cuRobo,both_success
73,1,1,3.63891584472,4.504294931741823e-05,0.295339777224,4.829673078902934e-06,0,0,cuRobo,both_success
74,1,1,0.276905084692,0.00010495481772229093,0.000145761513049,4.353408482428142e-06,0,0,cuRobo,both_success
75,1,1,0.157249083097,7.362051044633334e-05,0.199656053364,5.399738656763834e-06,0,0,cuRobo,both_success
76,1,1,0.484943171257,9.096106604725154e-05,0.0322082173367,9.809112393710968e-06,0,0,cuRobo,both_success
77,1,1,0.687776097793,0.00013288792903574887,0.00511424331819,2.4148365394514667e-06,0,0,cuRobo,both_success
78,1,0,0.0542073738784,172.38498148279172,0.147365572539,10.47066958939268,0,0,CUDA,cuda_success_curobo_fail
79,1,1,0.327840387108,6.915451297048549e-05,0.0105922445238,3.1945284701301985e-06,0,0,cuRobo,both_success
80,1,1,0.206441717343,2.9164123174138136e-05,0.0117130778013,9.734517300533534e-06,0,0,cuRobo,both_success
81,1,1,0.0551768860712,0.0028593632037678986,0.00433231077645,0.0012689920061872033,0,0,cuRobo,both_success
82,1,1,0.0624423876231,9.839062582778174e-05,0.0108864426999,2.9153588559787306e-05,0,0,cuRobo,both_success
83,1,0,0.0372881779612,275.55198114255336,0.154763809738,10.038431982271067,0,0,CUDA,cuda_success_curobo_fail
84,1,1,0.407383531386,0.000370020750475157,0.237871666459,3.1554993483125875e-05,0,0,cuRobo,both_success
85,1,1,1.64830664781,8.284803341978234e-05,0.241102524617,4.182619578303747e-06,0,0,cuRobo,both_success
86,1,1,0.0508956335875,0.00013900226861530062,0.0208628284214,5.399738656763834e-06,0,0,cuRobo,both_success
87,1,1,0.0940979963235,0.0011812704465779026,0.173611648955,0.00010332424964204228,0,0,cuRobo,both_success
88,1,1,3.58882366945,0.0006682342604610241,0.0637558177562,6.6133022267264155e-06,0,0,cuRobo,both_success
89,1,1,1.30679677188,9.564554444358343e-05,0.132596425261,1.3390916398898968e-05,0,0,cuRobo,both_success
90,1,1,0.0044003175981,7.032129881999211e-05,0.177049244528,6.3890569402603996e-06,0,0,cuRobo,both_success
91,1,1,0.0913033542915,0.00660192629584256,0.0167106664923,0.0011538036170500273,0,0,cuRobo,both_success
92,1,1,1.19004603121,0.008021883476261853,0.0169089751144,0.0022749730824341333,0,0,cuRobo,both_success
93,1,0,4.35337438512,15.769137024616104,0.325083582698,7.015533918462509,0,0,CUDA,cuda_success_curobo_fail
94,1,1,0.083006584142,3.585624964928012e-05,0.00128174924166,5.263014220319209e-06,0,0,cuRobo,both_success
95,1,1,0.0697289640607,7.338316596166142e-05,0.0911289568667,5.122641877509564e-06,0,0,cuRobo,both_success
96,1,1,0.850375035056,6.427298605867037e-05,0.0063721351936,5.263014220319209e-06,0,0,cuRobo,both_success
97,1,1,0.235524263678,0.0002940277779485345,0.0277740455298,1.7497153036827848e-05,0,0,cuRobo,both_success
98,1,1,1.33488839333,0.00014913072114131225,0.0915967842623,2.4148365394514667e-06,0,0,cuRobo,both_success
99,1,1,0.0543944610226,0.00010865882611214591,0.0179439625671,3.0995628734492465e-05,0,0,cuRobo,both_success
100,1,1,0.0653777195583,0.0001342627305616958,0.448621612278,1.1706354451251849e-05,0,0,cuRobo,both_success
101,1,0,0.486865346329,104.49994098787317,0.0478288389678,11.363263437704878,0,0,CUDA,cuda_success_curobo_fail
102,1,1,0.0696849250852,7.957597627668349e-05,0.00311176265058,1.7075472925031877e-06,0,0,cuRobo,both_success
103,1,1,0.614543570287,0.002659521194986353,0.00212470539165,9.19463084300569e-05,0,0,cuRobo,both_success
104,1,1,0.411826255902,0.0002581979083850425,0.0455393234483,1.737172379932318e-05,0,0,cuRobo,both_success
105,1,1,0.0575300511242,0.0004089625375021956,0.00272086091445,1.5649929441225568e-05,0,0,cuRobo,both_success
106,1,1,0.0258011901409,6.174647518915506e-05,0.0082035396978,1.4787793334711022e-05,0,0,cuRobo,both_success
107,1,1,0.0851096375522,0.00012784442651322153,0.0151585128681,1.8111274045886075e-05,0,0,cuRobo,both_success
108,1,1,0.395141879978,4.622984229952074e-05,0.0543729757766,4.353408482428142e-06,0,0,cuRobo,both_success
109,1,1,0.0733671149911,5.159642991355638e-05,0.0311108525462,3.0402015207791835e-05,0,0,cuRobo,both_success
110,1,1,0.908933595309,0.00013247096282532322,0.0744001655452,6.037091348628668e-06,0,0,cuRobo,both_success
111,1,1,0.00802609233205,0.00033800185139797593,0.236713722676,1.277811388052082e-05,0,0,cuRobo,both_success
112,1,1,0.0319825547769,6.724922348604675e-05,0.0179970519362,1.2489631698061449e-05,0,0,cuRobo,both_success
113,1,1,0.0343471212164,9.420875394239921e-05,0.0415390487187,1.1197136397927998e-05,0,0,cuRobo,both_success
114,0,1,169.785554775,0.00022745147906916345,0.229250302126,1.2074182697257354e-05,0,0,cuRobo,curobo_success_cuda_fail
115,1,1,0.04695704678,5.914612850579639e-05,0.00453141191953,5.6632936810203185e-06,0,0,cuRobo,both_success
116,1,1,0.831002362222,0.46468015059647044,0.00885914456782,0.045587219004725676,0,0,cuRobo,both_success
117,1,1,1.52444829647,0.0001092445086010315,0.212035422002,4.517745487845102e-06,0,0,cuRobo,both_success
118,1,1,0.45780994102,0.00011540741288095074,0.0548792971332,1.6555285230907042e-05,0,0,cuRobo,both_success
119,1,1,0.0112371805239,0.00010325347019331969,0.116848817471,1.1066171232981577e-05,0,0,cuRobo,both_success
120,1,1,0.169449029366,0.00024100063198664734,0.0693684276316,2.10866535469853e-05,0,0,cuRobo,both_success
121,1,1,0.0468993754739,0.00014304951204660492,0.000611154262263,1.4489019236708836e-05,0,0,cuRobo,both_success
122,1,1,0.063589539277,5.2593136161864095e-05,0.00678869908472,5.533085616490782e-06,0,0,cuRobo,both_success
123,1,1,0.0288024533158,0.00010607565212682424,0.00780617352295,9.115808030550376e-06,0,0,cuRobo,both_success
124,1,1,0.623956548512,9.863272902661508e-05,0.0234150759775,8.18910913293408e-06,0,0,cuRobo,both_success
125,1,1,0.0146847582982,0.0002064004157465438,0.447913581571,1.3660378340025534e-05,0,0,cuRobo,both_success
126,1,1,0.127197140237,0.00010486696709263312,0.131663362173,1.2074182697257333e-06,0,0,cuRobo,both_success
127,1,0,0.0201780768144,178.95025138277336,0.291021224487,6.265923764605697,0,0,CUDA,cuda_success_curobo_fail
128,1,1,0.0495135537712,6.568187340607408e-05,0.0209089637116,1.1518036199983981e-05,0,0,cuRobo,both_success
129,1,1,0.0400035145579,6.837785642573746e-05,0.0108347408577,8.18910913293408e-06,0,0,cuRobo,both_success
130,1,0,0.31353401659,16.20754920497454,0.231452097512,1.1947950811951893,0,0,CUDA,cuda_success_curobo_fail
131,1,1,0.125120442642,1.8578829640425683,0.00179530807098,0.5136401824995821,0,0,CUDA,both_success
132,1,1,0.0379168637681,4.100658528738841e-05,0.0522444155761,8.18910913293408e-06,0,0,cuRobo,both_success
133,1,1,0.0233841681385,4.296601887708321e-05,0.940556605717,6.6133022267264155e-06,0,0,cuRobo,both_success
134,1,1,0.18980010231,0.00029410218345446855,0.367143197517,1.4983666681503355e-05,0,0,cuRobo,both_success
135,1,0,0.173059769807,28.065830896611637,0.02219901976,3.5586410631448504,0,0,CUDA,cuda_success_curobo_fail
136,1,1,0.0954947494984,0.00039625561310975316,0.0116425590705,1.1643920115677384e-05,0,0,cuRobo,both_success
137,1,1,0.239071789899,0.00013810108778835372,0.0865414478262,2.8470502914517292e-05,0,0,cuRobo,both_success
138,1,1,0.292890357107,0.00010914852788201751,0.00355230477475,7.636383641665695e-06,0,0,cuRobo,both_success
139,1,1,2.38317593705,0.00017736941326351293,0.129479225325,1.6108968939569467e-05,0,0,cuRobo,both_success
140,1,1,0.0354418566211,8.077999556501454e-05,0.109587302457,7.540324677666867e-06,0,0,cuRobo,both_success
141,1,1,0.699687809557,5.695925865983301e-05,0.0263936172109,3.1945284701301985e-06,0,0,cuRobo,both_success
142,1,1,0.0633463237904,0.0001257182238121639,0.00194134565879,8.706816964856289e-06,0,0,cuRobo,both_success
143,0,1,30.1147728605,7.297212782238091e-05,0.215696527601,5.915117333884395e-06,0,0,cuRobo,curobo_success_cuda_fail
144,1,1,0.783402870723,2.759253324498388e-05,0.0239247164752,1.2547858734911261e-05,0,0,cuRobo,both_success
145,1,1,0.189485414234,0.00020945916499736094,0.0209863956636,5.122641877509564e-06,0,0,cuRobo,both_success
146,1,1,0.114181431278,3.812809171415214e-05,0.326906181148,2.9575586669421963e-06,0,0,cuRobo,both_success
147,1,1,0.0167829354973,8.7045245598878e-05,0.0138606799643,8.79013768592829e-06,0,0,cuRobo,both_success
148,1,1,0.0437611854951,6.0595169936746795e-05,0.010563323142,1.1581149199548762e-05,0,0,cuRobo,both_success
149,1,1,1.20121027658,0.0002908238985137865,0.00252450235166,1.1390761175093017e-05,0,0,cuRobo,both_success
150,1,1,0.820850092703,4.593578384187715e-05,0.0328035087896,6.156649318399953e-06,0,0,cuRobo,both_success
151,1,0,0.0661234947368,161.14203641219052,0.0587619441757,2.7238439386474615,0,0,CUDA,cuda_success_curobo_fail
152,1,1,1.4520148189,0.00011000727437176163,0.0189009103357,1.024528375501914e-05,0,0,cuRobo,both_success
153,1,1,2.09748038519,8.584719786915309e-05,0.0190077916541,8.18910913293408e-06,0,0,cuRobo,both_success
154,1,1,0.437579345953,9.151487754938999e-05,0.0804752984118,1.619921597029155e-05,0,0,cuRobo,both_success
155,1,1,3.26782176118,8.790057983061657e-05,0.383098017253,6.830189170012755e-06,0,0,cuRobo,both_success
156,1,1,0.27725868325,0.00011835640613321277,0.00887292238504,5.122641877509564e-06,0,0,cuRobo,both_success
157,1,1,0.0974799238437,3.275553196989797e-05,0.182625539919,4.00455336570039e-06,0,0,cuRobo,both_success
158,1,1,0.0422803327807,2.0108115290009203e-05,0.0967355793041,4.182619578303747e-06,0,0,cuRobo,both_success
159,1,1,0.266192202932,0.00011613886435645482,0.0202312321498,4.829673078902934e-06,0,0,cuRobo,both_success
160,1,1,0.252082846194,0.012281468850522016,0.022550107763,0.0010390632227133911,0,0,cuRobo,both_success
161,0,1,56.525608316,0.00011408334355822692,0.025378715616,7.917571076845593e-06,0,0,cuRobo,curobo_success_cuda_fail
162,1,1,0.0808356076934,0.00014145405139759156,0.0924295850632,4.00455336570039e-06,0,0,cuRobo,both_success
163,1,1,0.357305451222,0.019800660712338915,0.0479366595615,0.0014862357643089393,0,0,cuRobo,both_success
164,1,1,1.20005681596,7.80500985473888e-05,0.016596991899,1.7497153036827848e-05,0,0,cuRobo,both_success
165,1,1,3.23321257585,0.000331228375736878,0.348138070433,9.883144480908979e-06,1,0,cuRobo,both_success
166,1,1,0.049017820957,0.00015078831142964524,0.00426257982316,1.6903855776160328e-05,0,0,cuRobo,both_success
167,1,1,0.0464432842409,4.8991546841673e-05,0.0100498222901,2.271743917865515e-05,0,0,cuRobo,both_success
168,1,1,0.136616532198,0.00023580964343318755,0.00808437759948,3.092499675040067e-05,0,0,cuRobo,both_success
169,1,0,0.443767214648,266.54312125201596,0.121555014422,9.973969199568318,0,0,CUDA,cuda_success_curobo_fail
170,1,1,0.0336048271976,0.00011337190511479497,0.00361336068448,7.040397847728103e-06,0,0,cuRobo,both_success
171,1,1,0.193824343376,0.0002009335019511491,0.0237067202742,2.8496094382978256e-05,0,0,cuRobo,both_success
172,1,1,0.959427075412,0.006776329241636693,0.163727705569,0.0002990304869831003,0,0,cuRobo,both_success
173,1,0,0.228650525061,6.264903938950205,0.00554526385063,0.6689537846945405,0,0,CUDA,cuda_success_curobo_fail
174,1,1,0.0749240322255,1.9172704158288043,0.00396632580736,0.1785980257061001,0,0,CUDA,both_success
175,1,1,0.0867267659767,2.949563421393776e-05,0.279107132743,1.716063790683883e-05,0,0,cuRobo,both_success
176,1,1,1.8134695801,0.00011940752835987414,0.0167777308881,2.9575586669421963e-06,0,0,cuRobo,both_success
177,1,1,1.12504282304,8.86195466574385e-05,0.0970302451264,8.18910913293408e-06,0,0,cuRobo,both_success
178,1,1,1.17432928521,5.896371929328413e-05,0.0134443446901,1.8783020217535148e-05,0,0,cuRobo,both_success
179,0,0,37.1450884888,115.82452859888254,0.000473755977238,16.13069629967799,0,0,CUDA,both_fail
180,1,1,1.01423996541,0.00025346953758311787,0.0755796279147,2.6971681077672704e-05,0,0,cuRobo,both_success
181,1,1,0.00812016663842,0.010499629643232982,0.231932307664,0.0009322746917798967,0,0,CUDA,both_success
182,1,1,0.0479306521923,5.087372041410939e-05,0.013017073294,6.037091348628668e-06,0,0,cuRobo,both_success
183,1,1,0.0518677726068,0.00013713502299749652,0.0252608830599,9.195423586105984e-06,0,0,cuRobo,both_success
184,1,1,0.426925495056,0.0002111996088758682,0.0108835833273,1.7990127040434818e-05,0,0,cuRobo,both_success
185,1,1,0.0728579575564,6.730536638233897e-05,0.000364085851423,7.143182815269534e-06,0,0,cuRobo,both_success
186,1,1,0.234328340627,0.00011646119259000271,0.083824542262,1.2605816820395112e-05,0,0,cuRobo,both_success
187,1,1,0.409725263953,0.00018545169369501443,0.00270811363858,7.040397847728103e-06,0,0,cuRobo,both_success
188,1,1,0.310368800509,0.17050126092718162,0.0245092443144,0.016710281905763378,0,0,cuRobo,both_success
189,1,1,0.0297263173374,5.645778459084687e-05,0.00831214364031,1.7329712313881727e-05,0,0,cuRobo,both_success
190,1,1,0.031953789837,0.0001083161999690466,0.072342709455,1.7075472925031877e-06,0,0,cuRobo,both_success
191,1,1,0.0750106917756,2.5121751616745397e-05,0.00578435951417,4.517745487845102e-06,0,0,cuRobo,both_success
192,1,1,0.0563169992343,5.402500888699787e-05,0.00256371833916,1.1197136397927998e-05,0,0,cuRobo,both_success
193,1,1,0.0414893638157,0.00018870702161375092,0.0333107218433,6.334056861476793e-05,0,0,cuRobo,both_success
194,1,1,0.0849875159525,0.00011019095831654643,0.0119341747817,1.4080795695456234e-05,0,0,cuRobo,both_success
195,1,1,1.00331648918,7.118385339728533e-05,0.0341803987337,1.1326587362040649e-05,0,0,cuRobo,both_success
196,0,0,124.653377465,284.1302737795897,1.51199115752,17.22050860408231,0,0,CUDA,both_fail
197,1,1,0.313857637614,0.00010286892883510801,0.0577760650921,1.1454575462498555e-05,0,0,cuRobo,both_success
198,0,0,96.3984895008,109.18522364658872,1.3994769726,4.865586319257702,0,1,CUDA,both_fail
199,1,1,0.0253644310831,5.322357340605634e-05,0.000987880090524,2.209938289076446e-05,0,0,cuRobo,both_success
200,1,1,2.94806945681,0.0003267937087287686,0.214500034834,4.353408482428142e-06,0,0,cuRobo,both_success
201,1,1,0.00748993430604,6.4413785823283e-05,0.00380403961626,1.7075472925031877e-06,0,0,cuRobo,both_success
202,1,1,0.162717864625,0.00039175536754762263,0.0129622275907,2.6809036291655143e-05,0,0,cuRobo,both_success
203,0,1,37.5816915267,0.00014097134756054002,0.000534351461606,6.722620413208828e-06,0,0,cuRobo,curobo_success_cuda_fail
204,1,1,1.20088795993,0.027289367957996646,0.0446800053864,0.004841875831808013,0,0,cuRobo,both_success
205,1,1,0.025962297477,3.731045708068025e-05,0.0297634832636,9.115808030550376e-06,0,0,cuRobo,both_success
206,1,1,0.427211608935,4.471083880713371e-05,0.058773696356,4.00455336570039e-06,0,0,cuRobo,both_success
207,1,1,0.231943565771,9.571360980281698e-05,0.182825444289,7.540324677666867e-06,0,0,cuRobo,both_success
208,1,1,0.0856033940645,0.00019235101621606823,0.00731415651379,1.1643920115677384e-05,0,0,cuRobo,both_success
209,0,1,72.1429443579,6.591899627978536e-05,0.0356581935759,1.1000103948581645e-05,0,0,cuRobo,curobo_success_cuda_fail
210,1,1,0.415836427813,7.786023356822413e-05,0.858073083481,3.415094585006376e-06,0,0,cuRobo,both_success
211,1,1,0.353499893117,0.0001200326433937429,0.134389280916,4.353408482428142e-06,0,0,cuRobo,both_success
212,1,0,0.14536552723,4.915197325449256,0.00914478816983,1.9588215153543784,0,0,CUDA,cuda_success_curobo_fail
213,1,0,2.82755834494,39.142852751456545,0.000219497809679,2.400199697674407,0,0,CUDA,cuda_success_curobo_fail
214,1,1,0.0919641981287,6.694767884259579e-05,0.0596324129198,1.1581149199548762e-05,0,0,cuRobo,both_success
215,1,1,0.0176641999093,0.00014379720431972483,0.184402568521,6.9360898910140305e-06,0,0,cuRobo,both_success
216,1,1,0.617460323979,1.8437522118071132,0.84518680914,0.09001471356055653,0,0,CUDA,both_success
217,1,1,0.0114661060266,0.21898421283647934,0.100970559881,0.015844646651501225,0,0,CUDA,both_success
218,1,1,3.7980870575,9.201351552285089e-05,0.000618970943457,1.024528375501914e-05,0,0,cuRobo,both_success
219,1,1,0.566956227437,0.09200128716833086,0.310990870789,0.004450493625032874,0,0,cuRobo,both_success
220,1,1,0.287375692273,0.00010137353425185053,0.0013691441273,1.4235251457258534e-05,0,0,cuRobo,both_success
221,1,1,0.0224129190291,6.489576869939517e-05,0.0134642912195,3.415094585006376e-06,0,0,cuRobo,both_success
222,1,1,0.0245764104836,8.051155507929251e-05,0.121789218987,1.5320420339170408e-05,0,0,cuRobo,both_success
223,1,1,0.556086338119,5.1359268061926274e-05,0.0950335255085,8.18910913293408e-06,0,0,cuRobo,both_success
224,1,1,0.828895477951,5.742899563823299e-05,0.206761816642,2.9575586669421963e-06,0,0,cuRobo,both_success
225,1,1,0.0927962028858,0.0069039557632599525,0.0145357208851,0.0009334319417781967,0,0,cuRobo,both_success
226,1,1,0.860713977427,0.6055949719449689,0.00646245346951,0.030287135994657047,0,0,cuRobo,both_success
227,0,0,26.9608905769,5.0431756206605165,0.00629568202453,1.0732096789381724,0,0,cuRobo,both_fail
228,1,1,1.02118946927,0.24332886415735538,0.00200765136335,0.02375897920907806,0,0,cuRobo,both_success
229,1,1,0.0737962438674,0.0002101155782003652,0.136415159444,2.664539873259316e-05,0,0,cuRobo,both_success
230,1,1,0.00437977370852,0.00011512194503379477,0.115924523114,5.399738656763834e-06,0,0,cuRobo,both_success
231,1,1,0.0292568711981,5.035060153001045e-05,1.84359345986e-05,3.6222548091772005e-06,0,0,cuRobo,both_success
232,0,1,3.1128444092,7.071275510873767e-05,7.64649916293,6.037091348628668e-06,0,0,cuRobo,curobo_success_cuda_fail
233,1,0,0.0577869605121,135.75925512322243,0.00546295461784,2.4804755833395533,0,0,CUDA,cuda_success_curobo_fail
234,1,1,0.0238044423994,8.033598979002176e-05,0.00229149312775,1.5080649355333765e-05,0,0,cuRobo,both_success
235,1,1,0.0563607655419,0.00034098186941237095,0.000883100687813,0.0005204813105033079,0,0,cuRobo,both_success
236,1,1,0.262992853525,3.829498444835247e-05,0.00393403582628,5.7905745997743736e-06,0,0,cuRobo,both_success
237,1,1,1.42762956418,2.553098504962757e-05,0.0152025376189,2.4148365394514667e-06,0,0,cuRobo,both_success
238,1,1,0.332594017569,9.988121939636174e-05,0.0648855236563,4.978313060379714e-06,0,0,cuRobo,both_success
239,1,1,0.285905289954,0.0001844154934709547,0.00549492107882,8.872676000826597e-06,0,0,cuRobo,both_success
240,0,1,84.6337224005,0.0018785763670399447,1.68982395489,2.839359011416723e-05,0,0,cuRobo,curobo_success_cuda_fail
241,1,1,0.0366905482679,0.00012776524865673705,0.101599206604,2.8826716089393242e-05,0,0,cuRobo,both_success
242,1,1,0.0277967857021,0.00013598848925680082,0.0202638953766,0.0001312092050547767,0,0,cuRobo,both_success
243,1,1,1.02828945384,0.00014645280746009774,0.0255789978759,6.3890569402603996e-06,0,0,cuRobo,both_success
244,1,1,0.868893947801,8.455477280100622e-05,0.318328030323,1.4438622495364691e-05,0,0,cuRobo,both_success
245,1,1,0.0189898129754,9.303576066620035e-05,0.0189928785568,9.195423586105984e-06,0,0,cuRobo,both_success
246,1,1,0.241328855669,5.923205004042748e-05,0.0213437766774,8.18910913293408e-06,0,0,cuRobo,both_success
247,1,1,0.665391380919,8.080033820143677e-05,0.142058031528,1.0663629423853027e-05,0,0,cuRobo,both_success
248,1,0,0.421410887456,58.35858669549119,0.00366238274934,1.3106875336586374,0,0,CUDA,cuda_success_curobo_fail
249,1,0,0.780726769128,112.83173534747858,0.00754637693005,5.934765510754096,0,0,CUDA,cuda_success_curobo_fail
250,1,0,1.36152925493,87.85703252383755,0.00311518387368,7.9019400306131375,0,0,CUDA,cuda_success_curobo_fail
251,1,1,0.117404575373,0.0001114539317633786,0.0054766686539,1.0663629423853027e-05,0,0,cuRobo,both_success
252,1,1,0.0345864557724,0.001588732251011436,0.0754915428623,0.0005817012419591003,0,0,cuRobo,both_success
253,0,1,84.0109870628,0.9883465307700672,1.76902958632,0.03380907527681118,0,0,cuRobo,curobo_success_cuda_fail
254,1,1,0.397136228168,0.35050109765065834,0.00504213818092,0.03838635415811531,0,0,cuRobo,both_success
255,1,1,2.36404929029,6.614801632505279e-05,0.0858654088353,5.6632936810203185e-06,0,0,cuRobo,both_success
256,1,1,0.42714237972,9.790779639563382e-05,0.000822034070226,1.6378218265868204e-05,0,0,cuRobo,both_success
257,1,1,0.0536030472896,0.00012299114054070256,0.00923190350685,8.45192788808014e-06,0,0,cuRobo,both_success
258,1,1,0.0319865756409,0.00016053151756984646,0.0047660158587,1.1706354451251849e-05,0,0,cuRobo,both_success
259,1,1,0.500774757452,5.375148777013216e-05,0.152047869873,7.824964720612765e-06,0,0,cuRobo,both_success
260,1,0,1.51357197063,104.86383447091873,0.167953210186,5.6257115751101425,0,0,CUDA,cuda_success_curobo_fail
261,1,1,0.0415386191398,3.993844084331073e-05,0.00185187718653,6.273929367455621e-06,0,0,cuRobo,both_success
262,1,1,0.524137327001,7.495713761203557e-05,0.00054623966993,4.182619578303747e-06,0,0,cuRobo,both_success
263,1,0,0.177621221543,9.822455786750831,0.00752414896157,0.6979325202370196,0,0,CUDA,cuda_success_curobo_fail
264,1,1,0.200346420958,0.2082874570026549,0.00179282112868,0.025406155166054326,0,0,CUDA,both_success
265,1,1,1.17945658883,0.00683381646191928,0.0994071833036,0.000368683937911221,0,0,cuRobo,both_success
266,1,1,0.0181267929115,0.00016831168043766027,0.0286521338854,1.9469034601067135e-05,0,0,cuRobo,both_success
267,1,1,1.47979625469,6.039616740012553e-05,0.0239514173947,1.6108968939569467e-05,0,0,cuRobo,both_success
268,1,1,1.20958013117,0.00010573737730599424,0.0154942462077,1.5177012312529228e-05,0,0,cuRobo,both_success
269,1,1,0.0232276012283,0.00011172410063169047,0.305103383542,2.9575586669421963e-06,0,0,cuRobo,both_success
270,1,1,4.2922994441,3.008575104196149e-05,0.0284961454889,5.263014220319209e-06,0,0,cuRobo,both_success
271,1,1,0.471655213334,6.718802508410773e-05,0.0345269673689,6.830189170012755e-06,0,0,cuRobo,both_success
272,1,1,0.0752052353108,3.743922513456859e-05,0.0342717636601,7.443026089337887e-06,0,0,cuRobo,both_success
273,1,1,0.616011043861,0.00016011351066250496,0.0164599966149,4.545091891504211e-05,0,0,cuRobo,both_success
274,1,0,1.16459273023,100.97472040823085,0.00535111642544,9.058265169675913,0,0,CUDA,cuda_success_curobo_fail
275,1,0,0.0334247739571,117.29315721032741,0.743738985738,14.068401117127854,0,0,CUDA,cuda_success_curobo_fail
276,1,1,0.0415460577043,0.0001446557837368664,0.123102086519,5.6632936810203185e-06,0,0,cuRobo,both_success
277,1,1,0.0329934375525,5.409159811609346e-05,0.00965663805246,8.099607985145754e-06,0,0,cuRobo,both_success
278,1,1,0.391325785405,7.046847801699945e-05,0.143571055661,1.1952831047522336e-05,0,0,cuRobo,both_success
279,0,1,120.130557388,0.000154992961086517,2.34412382849,5.533085616490782e-06,0,0,cuRobo,curobo_success_cuda_fail
280,1,1,0.0578267101273,0.00016376055288223198,0.00610760413879,5.6632936810203185e-06,0,0,cuRobo,both_success
281,1,1,0.0268125450159,0.00010638783598707709,0.343535549228,1.0173887179578492e-05,0,0,cuRobo,both_success
282,1,0,0.536108497865,75.12438056738203,0.311292221701,2.307475358894543,0,0,CUDA,cuda_success_curobo_fail
283,1,1,0.266987980014,7.503180273138045e-05,0.0028696471283,8.706816964856289e-06,0,0,cuRobo,both_success
284,1,1,0.00457013392877,8.101088134989484e-05,0.496025992455,1.5272767283331423e-05,0,0,cuRobo,both_success
285,1,1,0.11361897161,7.941499056230179e-05,0.00461143398077,1.4837004097464935e-05,0,0,cuRobo,both_success
286,0,1,40.347939491,0.0003498381801565748,0.00942752343796,1.4388049231413678e-05,0,0,cuRobo,curobo_success_cuda_fail
287,1,1,0.0819097094982,0.10508888389205671,4.48926138796e-05,0.07913170776786445,0,0,CUDA,both_success
288,1,1,0.495556722511,0.00028814107771088054,0.0114103738522,8.365239156607499e-06,0,0,cuRobo,both_success
289,1,1,0.115565919448,0.5510642326898251,0.000289284654011,0.020004662714779697,0,0,CUDA,both_success
290,1,1,0.733827567431,3.750536280438021e-05,0.0125411480416,5.399738656763834e-06,0,0,cuRobo,both_success
291,1,1,0.0667781447349,0.00010101573657940723,0.0095281241617,8.706816964856289e-06,0,0,cuRobo,both_success
292,1,1,0.0772299149613,3.601061522563812e-05,0.0285437948387,4.182619578303747e-06,0,0,cuRobo,both_success
293,1,1,0.0564583027399,9.758691962374549e-05,0.11137679906,5.399738656763834e-06,0,0,cuRobo,both_success
294,1,0,0.292797945592,185.87719096445218,0.207477058717,11.251839011938706,0,0,CUDA,cuda_success_curobo_fail
295,1,1,0.290024783184,0.04141776520509461,0.00364572431396,0.003573043424169961,0,0,cuRobo,both_success
296,1,1,0.156684791938,3.1644460744950016e-05,0.00562548645125,7.143182815269534e-06,0,0,cuRobo,both_success
297,1,1,0.0708570908667,5.6052631220498415e-05,0.0195709723964,1.9766288961818032e-05,0,0,cuRobo,both_success
298,1,1,0.0631821345099,0.0008919662970833018,0.000267630967806,0.00020681774460269703,0,0,cuRobo,both_success
299,1,1,0.0291440400204,0.00019588281142143753,0.00979572478796,8.79013768592829e-06,0,0,cuRobo,both_success
300,1,1,0.087057853304,0.00019589718568989713,0.0567490234772,4.517745487845102e-06,0,0,cuRobo,both_success
301,1,1,0.0697819921536,1.062217167065183,0.00962969861306,0.12238454235237545,0,0,CUDA,both_success
302,1,0,0.0560917083849,28.459850883780405,0.24228737919,5.32559482695694,0,0,CUDA,cuda_success_curobo_fail
303,1,1,0.700869068094,6.512601909296542e-05,0.0145147753494,1.3553236463535334e-05,0,0,cuRobo,both_success
304,1,1,0.351305928484,5.821093467009368e-05,0.0304918579642,1.0663629423853027e-05,0,0,cuRobo,both_success
305,1,0,0.578681485964,67.1862563994664,0.08648951957,14.062689737277855,0,0,CUDA,cuda_success_curobo_fail
306,1,1,0.278665132553,0.005796117617174951,0.00366305202732,0.0002975496087465706,0,0,cuRobo,both_success
307,1,1,0.739590268362,0.0001624951183126375,0.139652518444,1.3171378306389627e-05,0,0,cuRobo,both_success
308,1,1,1.52076923131,4.1713168743336245e-05,0.0654769646205,9.734517300533534e-06,0,0,cuRobo,both_success
309,1,1,1.06407297524,7.648165340777227e-05,0.0743995745488,6.502146373618259e-06,0,0,cuRobo,both_success
310,1,1,0.0800455805288,0.00012682447900870026,0.15358920736,3.157808532191564e-05,0,0,cuRobo,both_success
311,1,1,0.926822025841,7.395627858702927e-05,0.00860704650788,2.4148365394514667e-06,0,0,cuRobo,both_success
312,1,0,1.6863128046,65.45340817084245,0.109588646166,8.245564607031655,0,0,CUDA,cuda_success_curobo_fail
313,1,0,0.213664024383,134.4110461306724,0.00831118731465,2.5701794881108646,0,0,CUDA,cuda_success_curobo_fail
314,1,1,0.556096175346,5.473451839676596e-05,0.0455231173809,7.443026089337887e-06,0,0,cuRobo,both_success
